IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,1869,27.018,54.4718,95.0083,95.0083,0.951225
5,1870,27.018,54.4718,71.4321,71.4321,1
5,1871,27.018,54.4718,85.4064,85.4064,0.596174
5,1872,27.018,54.4718,97.0289,85.4064,0.650394
5,1873,27.018,54.4718,89.8718,89.8718,0.847658
5,1874,27.018,54.4718,84.6484,84.6484,1
5,1875,27.018,54.4718,64.0041,64.0041,1
5,1876,27.018,54.4718,62.3531,62.3531,1
5,1877,27.018,54.4718,74.383,74.383,0.640659
5,1878,27.018,54.4718,88.2466,88.2466,0.598622
5,1879,27.018,54.4718,102.119,88.2466,0.598435
5,1880,27.018,54.4718,81.3423,81.3423,1
5,1881,27.018,54.4718,73.732,73.732,1
5,1882,27.018,54.4718,55.3861,55.3861,1
5,1883,27.018,54.4718,74.3868,74.3868,0.494969
5,1884,27.018,54.4718,84.9485,84.9485,0.676439
5,1885,27.018,54.4718,107.163,107.163,0.43946
5,1886,27.018,54.4718,125.325,125.325,0.510571
5,1887,27.018,54.4718,139.117,139.117,0.600204
5,1888,27.018,54.4718,118.162,118.162,1
5,1889,27.018,54.4718,137.633,137.633,0.486422
5,1890,27.018,54.4718,133.48,133.48,1
5,1891,27.018,54.4718,142.129,142.129,0.726053
5,1892,27.018,54.4718,152.114,152.114,0.691031
5,1893,27.018,54.4718,173.299,173.299,0.456521
5,1894,27.018,54.4718,158.999,158.999,1
5,1895,27.018,54.4718,165.144,158.999,0.796577
5,1896,27.018,54.4718,161.985,161.985,0.895357
5,1897,27.018,54.4718,147.093,147.093,1
5,1898,27.018,54.4718,159.547,159.547,0.630689
5,1899,27.018,54.4718,148.373,148.373,1
5,1900,27.018,54.4718,150.748,150.748,0.91582
5,1901,27.018,54.4718,140.27,140.27,1
5,1902,27.018,54.4718,135.639,135.639,1
5,1903,27.018,54.4718,136.084,136.084,0.983693
5,1904,27.018,54.4718,159.496,159.496,0.420398
5,1905,27.018,54.4718,153.325,153.325,1
5,1906,27.018,54.4718,150.524,150.524,1
5,1907,27.018,54.4718,150.652,150.652,0.995269
5,1908,27.018,54.4718,125.929,125.929,1
5,1909,27.018,54.4718,120.331,120.331,1
5,1910,27.018,54.4718,133.204,133.204,0.620964
5,1911,27.018,54.4718,151.282,133.204,0.512177
5,1912,27.018,54.4718,137.259,133.204,0.86065
5,1913,27.018,54.4718,122.263,122.263,1
5,1914,27.018,54.4718,130.013,130.013,0.750624
5,1915,27.018,54.4718,131.675,131.675,0.940319
5,1916,27.018,54.4718,149.499,149.499,0.517002
5,1917,27.018,54.4718,152.034,152.034,0.910435
5,1918,27.018,54.4718,174.4,152.034,0.437002
5,1919,27.018,54.4718,141.216,141.216,1
5,1920,27.018,54.4718,157.184,141.216,0.553765
