IdVuelo,TiempoEntrada,X_In,Y_In,Z_In,TiempoSalidaPlan,X_SalP,Y_SalP,Z_SalP,HayConflicto,Resuelto,TipoManiobra,Magnitud,TiempoSalidaReal,X_SalR,Y_SalR,Z_SalR, NumAvionesAct
1,0.0000,1000.0000,296.8138,10.9275,280.2561,-0.0000,544.1495,10.9275,0,0,-1,0.0000,280.2561,-0.0000,544.1495,10.9275,0
2,9.0000,0.0000,405.4097,10.8704,244.9160,1000.0000,774.2861,10.8704,0,0,-1,0.0000,244.9160,1000.0000,774.2861,10.8704,1
3,30.0000,740.0812,1000.0000,12.0039,362.9711,386.7780,-0.0000,12.0039,0,0,-1,0.0000,362.9711,386.7780,-0.0000,12.0039,2
4,40.0000,0.0000,998.2656,14.3974,498.8932,980.0828,-0.0000,14.3974,0,0,-1,0.0000,498.8932,980.0828,-0.0000,14.3974,3
5,62.0000,825.9592,520.1948,8.0000,334.7987,-0.0000,194.6305,8.0000,0,0,-1,0.0000,334.7987,-0.0000,194.6305,8.0000,4
6,83.0000,667.0427,1000.0000,13.1128,376.9203,256.5602,-0.0000,13.1128,0,0,-1,0.0000,376.9203,256.5602,-0.0000,13.1128,5
7,110.0000,302.3940,775.9449,8.0000,300.5926,603.6146,-0.0000,8.0000,0,0,-1,0.0000,300.5926,603.6146,-0.0000,8.0000,6
8,139.0000,0.0000,619.5664,11.1995,475.2021,999.9999,417.4138,11.1995,0,0,-1,0.0000,475.2021,999.9999,417.4138,11.1995,7
9,161.0000,0.0000,967.7084,8.5078,495.2495,919.9079,-0.0000,8.5078,0,0,-1,0.0000,495.2495,919.9079,-0.0000,8.5078,8
10,173.0000,357.2773,105.2848,15.0000,510.4098,1000.0000,976.3715,15.0000,0,0,-1,0.0000,510.4098,1000.0000,976.3715,15.0000,9
11,202.0000,0.0000,546.9082,13.0800,465.7881,1000.0000,553.3292,13.0800,0,0,-1,0.0000,465.7881,1000.0000,553.3292,13.0800,10
12,230.0000,1000.0000,26.9971,8.6496,558.4846,351.3114,1000.0000,8.6496,0,0,-1,0.0000,558.4846,351.3114,1000.0000,8.6496,11
13,251.0000,942.8268,362.5580,15.0000,482.3251,-0.0000,664.6966,15.0000,0,0,-1,0.0000,482.3251,-0.0000,664.6966,15.0000,11
14,277.0000,658.2287,851.6813,15.0000,518.7104,388.4395,-0.0000,15.0000,0,0,-1,0.0000,518.7104,388.4395,-0.0000,15.0000,12
15,290.0000,1000.0000,452.0372,10.9227,550.9106,-0.0000,566.2513,10.9227,0,0,-1,0.0000,550.9106,-0.0000,566.2513,10.9227,12
16,297.0000,885.1926,814.9880,8.0000,537.2068,-0.0000,321.9651,8.0000,0,0,-1,0.0000,537.2068,-0.0000,321.9651,8.0000,13
17,313.0000,220.0081,0.0000,11.4682,626.0883,515.5374,999.9999,11.4682,0,0,-1,0.0000,626.0883,515.5374,999.9999,11.4682,13
18,339.0000,771.3420,737.7166,8.0000,578.5405,-0.0000,424.5111,8.0000,0,0,-1,0.0000,578.5405,-0.0000,424.5111,8.0000,13
19,360.0000,228.7278,352.0695,15.0000,557.0552,1000.0000,563.8583,15.0000,0,0,-1,0.0000,557.0552,1000.0000,563.8583,15.0000,14
20,371.0000,1000.0000,73.7253,14.6235,678.1458,123.0256,1000.0000,14.6235,0,0,-1,0.0000,678.1458,123.0256,1000.0000,14.6235,14
21,380.0000,666.0993,463.8130,8.0000,558.5441,-0.0000,771.7710,8.0000,0,0,-1,0.0000,558.5441,-0.0000,771.7710,8.0000,14
22,390.0000,251.4244,1000.0000,12.7886,733.0875,902.1784,-0.0000,12.7886,0,0,-1,0.0000,733.0875,902.1784,-0.0000,12.7886,15
23,400.0000,962.2002,0.0000,11.0052,637.7504,541.7811,999.9999,11.0052,0,0,-1,0.0000,637.7504,541.7811,999.9999,11.0052,16
24,418.0000,1000.0000,117.3368,9.1268,711.3389,208.9697,1000.0000,9.1268,0,0,-1,0.0000,711.3389,208.9697,1000.0000,9.1268,17
25,426.0000,0.0000,304.3594,8.4684,708.3302,1000.0000,854.2682,8.4684,0,0,-1,0.0000,708.3302,1000.0000,854.2682,8.4684,18
26,432.0000,787.1219,0.0000,13.4563,731.6929,574.2410,1000.0000,13.4563,0,0,-1,0.0000,731.6929,574.2410,1000.0000,13.4563,19
27,456.0000,240.6080,885.3112,15.0000,793.4835,959.6727,-0.0000,15.0000,0,0,-1,0.0000,793.4835,959.6727,-0.0000,15.0000,20
28,463.0000,0.0000,983.4036,14.9508,858.4091,776.9732,-0.0000,14.9508,0,0,-1,0.0000,858.4091,776.9732,-0.0000,14.9508,21
29,492.0000,0.0000,731.6688,10.0845,717.7300,999.9999,487.6125,10.0845,0,0,-1,0.0000,717.7300,999.9999,487.6125,10.0845,19
30,506.0000,370.9976,0.0000,8.8189,753.8286,1000.0001,923.5704,8.8189,0,0,-1,0.0000,753.8286,1000.0001,923.5704,8.8189,18
31,513.0000,797.6567,0.0000,8.1048,775.7348,-0.0000,746.7491,8.1048,0,0,-1,0.0000,775.7348,-0.0000,746.7491,8.1048,18
32,530.0000,489.7598,502.1989,8.0000,640.8911,1000.0000,392.4378,8.0000,0,0,-1,0.0000,640.8911,1000.0000,392.4378,8.0000,18
33,547.0000,0.0000,860.2983,10.5555,821.1658,999.9999,25.6419,10.5555,0,0,-1,0.0000,821.1658,999.9999,25.6419,10.5555,18
34,574.0000,173.7489,499.2249,8.0000,743.5720,1000.0001,389.9055,8.0000,0,0,-1,0.0000,743.5720,1000.0001,389.9055,8.0000,15
35,594.0000,22.2516,1000.0000,10.7035,941.7423,1000.0000,468.3678,10.7035,0,0,-1,0.0000,941.7423,1000.0000,468.3678,10.7035,15
36,613.0000,742.2712,0.0000,13.7715,981.0285,-0.0000,916.7153,13.7715,0,0,-1,0.0000,981.0285,-0.0000,916.7153,13.7715,16
37,639.0000,439.4828,0.0000,13.3956,937.1115,534.8909,1000.0000,13.3956,0,0,-1,0.0000,937.1115,534.8909,1000.0000,13.3956,15
38,652.0000,154.1964,1000.0000,11.0920,904.5861,999.9999,338.7835,11.0920,0,0,-1,0.0000,904.5861,999.9999,338.7835,11.0920,15
39,668.0000,1000.0000,341.2657,12.2692,967.2625,-0.0000,663.1089,12.2692,0,0,-1,0.0000,967.2625,-0.0000,663.1089,12.2692,16
40,673.0000,0.0000,854.1398,13.0492,1000.6282,877.7126,-0.0000,13.0492,0,0,-1,0.0000,1000.6282,877.7126,-0.0000,13.0492,17
41,680.0000,841.2875,941.7359,8.0000,1060.4847,186.1560,-0.0000,8.0000,0,0,-1,0.0000,1060.4847,186.1560,-0.0000,8.0000,17
42,701.0000,93.7565,542.8074,8.0000,888.8957,1000.0001,341.6155,8.0000,0,0,-1,0.0000,888.8957,1000.0001,341.6155,8.0000,18
43,711.0000,377.2758,0.0000,14.2545,980.8264,890.4346,1000.0000,14.2545,0,0,-1,0.0000,980.8264,890.4346,1000.0000,14.2545,18
44,734.0000,820.7888,306.4023,8.0000,984.8097,-0.0000,719.9409,8.0000,0,0,-1,0.0000,984.8097,-0.0000,719.9409,8.0000,15
45,762.0000,50.1198,326.9124,8.0000,1006.4071,1000.0001,563.4237,8.0000,0,0,-1,0.0000,1006.4071,1000.0001,563.4237,8.0000,14
46,790.0000,761.7247,485.0469,15.0000,1039.6570,-0.0000,718.0026,15.0000,0,0,-1,0.0000,1039.6570,-0.0000,718.0026,15.0000,14
47,806.0000,1000.0000,735.6438,11.3097,1038.9382,-0.0000,177.8425,11.3097,0,0,-1,0.0000,1038.9382,-0.0000,177.8425,11.3097,14
48,835.0000,0.0000,142.8067,13.4803,1263.1145,1000.0000,976.7558,13.4803,0,0,-1,0.0000,1263.1145,1000.0000,976.7558,13.4803,14
49,859.0000,477.7318,1000.0000,12.6128,1163.7281,779.8104,-0.0000,12.6128,0,0,-1,0.0000,1163.7281,779.8104,-0.0000,12.6128,14
50,886.0000,1000.0000,596.2209,10.6590,1145.4214,-0.0000,119.8025,10.6590,0,0,-1,0.0000,1145.4214,-0.0000,119.8025,10.6590,15
51,891.0000,1000.0000,778.2125,13.1645,1213.2631,-0.0000,41.5547,13.1645,0,0,-1,0.0000,1213.2631,-0.0000,41.5547,13.1645,15
52,899.0000,0.0000,64.5029,14.8225,1127.6689,647.9794,1000.0001,14.8225,0,0,-1,0.0000,1127.6689,647.9794,1000.0001,14.8225,16
53,919.0000,961.1980,1000.0000,8.0796,1226.1277,494.4217,-0.0000,8.0796,0,0,-1,0.0000,1226.1277,494.4217,-0.0000,8.0796,16
54,926.0000,402.1510,513.6674,8.0000,1133.2310,1000.0000,276.2012,8.0000,0,0,-1,0.0000,1133.2310,1000.0000,276.2012,8.0000,17
55,932.0000,0.0000,411.5082,13.9112,1148.1713,1000.0001,460.9919,13.9112,0,0,-1,0.0000,1148.1713,1000.0001,460.9919,13.9112,18
56,946.0000,669.3176,285.8976,15.0000,1131.1488,233.8844,999.9999,15.0000,0,0,-1,0.0000,1131.1488,233.8844,999.9999,15.0000,17
57,969.0000,1000.0000,287.3688,12.0281,1247.9456,225.2464,1000.0000,12.0281,0,0,-1,0.0000,1247.9456,225.2464,1000.0000,12.0281,17
58,976.0000,607.7635,850.4193,8.0000,1185.7334,624.0908,-0.0000,8.0000,0,0,-1,0.0000,1185.7334,624.0908,-0.0000,8.0000,18
59,1001.0000,540.9772,1000.0000,9.8968,1211.2773,284.1226,-0.0000,9.8968,0,0,-1,0.0000,1211.2773,284.1226,-0.0000,9.8968,15
60,1017.0000,406.1314,1000.0000,8.8056,1352.1334,815.8591,-0.0000,8.8056,0,0,-1,0.0000,1352.1334,815.8591,-0.0000,8.8056,15
61,1027.0000,1000.0000,989.1163,8.2173,1377.7198,-0.0000,184.2099,8.2173,0,0,-1,0.0000,1377.7198,-0.0000,184.2099,8.2173,16
62,1048.0000,241.4448,0.0000,10.3934,1392.8719,999.9999,953.4104,10.3934,0,0,-1,0.0000,1392.8719,999.9999,953.4104,10.3934,15
63,1059.0000,528.4421,1000.0000,12.4281,1342.3989,596.5314,-0.0000,12.4281,0,0,-1,0.0000,1342.3989,596.5314,-0.0000,12.4281,16
64,1079.0000,380.3980,0.0000,8.8206,1414.3618,625.6230,999.9999,8.8206,0,0,-1,0.0000,1414.3618,625.6230,999.9999,8.8206,16
65,1094.0000,1000.0000,587.9509,13.5341,1326.9360,-0.0000,307.8976,13.5341,0,0,-1,0.0000,1326.9360,-0.0000,307.8976,13.5341,17
66,1121.0000,725.1281,0.0000,11.6099,1433.5791,512.0384,1000.0000,11.6099,0,0,-1,0.0000,1433.5791,512.0384,1000.0000,11.6099,18
67,1136.0000,108.8283,0.0000,13.1376,1373.8452,691.4612,1000.0000,13.1376,0,0,-1,0.0000,1373.8452,691.4612,1000.0000,13.1376,16
68,1143.0000,441.8190,0.0000,14.4055,1473.9463,685.9285,999.9999,14.4055,0,0,-1,0.0000,1473.9463,685.9285,999.9999,14.4055,17
69,1157.0000,702.3007,148.3596,15.0000,1442.1392,436.1593,1000.0001,15.0000,0,0,-1,0.0000,1442.1392,436.1593,1000.0001,15.0000,16
70,1173.0000,571.9853,1000.0000,14.7001,1390.8082,439.3206,-0.0000,14.7001,0,0,-1,0.0000,1390.8082,439.3206,-0.0000,14.7001,16
71,1197.0000,0.0000,59.4611,9.2026,1522.0713,1000.0001,576.9308,9.2026,0,0,-1,0.0000,1522.0713,1000.0001,576.9308,9.2026,16
72,1214.0000,114.0202,1000.0000,8.2687,1540.6912,495.8025,-0.0000,8.2687,0,0,-1,0.0000,1540.6912,495.8025,-0.0000,8.2687,15
73,1233.0000,209.1397,0.0000,8.6050,1517.8942,1000.0000,715.4249,8.6050,0,0,-1,0.0000,1517.8942,1000.0000,715.4249,8.6050,15
74,1249.0000,1000.0000,371.9076,12.8031,1504.1156,-0.0000,737.8207,12.8031,0,0,-1,0.0000,1504.1156,-0.0000,737.8207,12.8031,15
75,1257.0000,1000.0000,635.4954,12.1438,1257.0000,1000.0000,635.4954,12.1438,0,0,-1,0.0000,1257.0000,1000.0000,635.4954,12.1438,16
76,1281.0000,602.4095,153.0561,8.0000,1578.9934,95.4072,1000.0001,8.0000,0,0,-1,0.0000,1578.9934,95.4072,1000.0001,8.0000,15
77,1286.0000,334.0346,886.7159,15.0000,1503.9855,477.9131,-0.0000,15.0000,0,0,-1,0.0000,1503.9855,477.9131,-0.0000,15.0000,16
78,1310.0000,867.2969,385.4789,8.0000,1605.9497,-0.0000,935.5852,8.0000,0,0,-1,0.0000,1605.9497,-0.0000,935.5852,8.0000,17
79,1329.0000,0.0000,662.7723,12.6073,1692.2026,908.6826,-0.0000,12.6073,0,0,-1,0.0000,1692.2026,908.6826,-0.0000,12.6073,17
80,1345.0000,0.0000,287.0317,9.9238,1691.4509,999.9999,895.6963,9.9238,0,0,-1,0.0000,1691.4509,999.9999,895.6963,9.9238,17
81,1368.0000,245.2662,0.0000,14.5820,1638.0115,966.3922,1000.0000,14.5820,0,0,-1,0.0000,1638.0115,966.3922,1000.0000,14.5820,17
82,1379.0000,87.7395,1000.0000,12.3911,1648.3066,821.6552,-0.0000,12.3911,0,0,-1,0.0000,1648.3066,821.6552,-0.0000,12.3911,16
83,1386.0000,1000.0000,646.5438,10.5103,1634.7258,-0.0000,481.7658,10.5103,0,0,-1,0.0000,1634.7258,-0.0000,481.7658,10.5103,17
84,1406.0000,1000.0000,166.7860,9.1109,1647.0996,-0.0000,764.8950,9.1109,0,0,-1,0.0000,1647.0996,-0.0000,764.8950,9.1109,16
85,1435.0000,1000.0000,2.3543,11.0428,1790.3265,72.6416,1000.0000,11.0428,0,0,-1,0.0000,1790.3265,72.6416,1000.0000,11.0428,15
86,1450.0000,0.0000,836.3112,8.8233,1756.2195,1000.0000,504.4903,8.8233,0,0,-1,0.0000,1756.2195,1000.0000,504.4903,8.8233,15
87,1469.0000,0.0000,21.6945,9.7623,1718.0699,691.3804,1000.0000,9.7623,0,0,-1,0.0000,1718.0699,691.3804,1000.0000,9.7623,16
88,1483.0000,0.0000,675.8857,8.2465,1727.1860,1000.0000,288.7311,8.2465,0,0,-1,0.0000,1727.1860,1000.0000,288.7311,8.2465,16
89,1503.0000,350.4598,0.0000,12.0658,1848.2350,1000.0000,904.4536,12.0658,0,0,-1,0.0000,1848.2350,1000.0000,904.4536,12.0658,17
90,1520.0000,96.2100,1000.0000,8.7226,1752.3757,999.9999,382.3999,8.7226,0,0,-1,0.0000,1752.3757,999.9999,382.3999,8.7226,15
91,1535.0000,618.2914,0.0000,9.2263,1767.4498,331.4320,1000.0000,9.2263,0,0,-1,0.0000,1767.4498,331.4320,1000.0000,9.2263,15
92,1559.0000,954.9915,586.3776,15.0000,1767.4706,-0.0000,306.5536,15.0000,0,0,-1,0.0000,1767.4706,-0.0000,306.5536,15.0000,15
93,1570.0000,218.9399,1000.0000,14.3082,1822.2313,1000.0000,298.1058,14.3082,0,0,-1,0.0000,1822.2313,1000.0000,298.1058,14.3082,16
94,1586.0000,647.3233,1000.0000,14.8825,1794.5508,533.7565,-0.0000,14.8825,0,0,-1,0.0000,1794.5508,533.7565,-0.0000,14.8825,16
95,1597.0000,1000.0000,973.7883,14.8177,1822.4578,-0.0000,475.2410,14.8177,0,0,-1,0.0000,1822.4578,-0.0000,475.2410,14.8177,17
96,1617.0000,943.6439,0.0000,10.0577,1886.5483,498.7648,1000.0000,10.0577,0,0,-1,0.0000,1886.5483,498.7648,1000.0000,10.0577,17
97,1633.0000,539.3708,0.0000,14.3434,1905.3049,293.6830,1000.0000,14.3434,0,0,-1,0.0000,1905.3049,293.6830,1000.0000,14.3434,18
98,1647.0000,31.6945,1000.0000,8.7704,1991.7838,530.2472,-0.0000,8.7704,0,0,-1,0.0000,1991.7838,530.2472,-0.0000,8.7704,17
99,1666.0000,428.8159,0.0000,13.8601,1929.4493,412.0349,999.9999,13.8601,0,0,-1,0.0000,1929.4493,412.0349,999.9999,13.8601,16
100,1676.0000,713.5475,0.0000,10.2384,1879.4647,577.6854,1000.0000,10.2384,0,0,-1,0.0000,1879.4647,577.6854,1000.0000,10.2384,17
101,1682.0000,542.1562,0.0000,11.3308,1956.9414,89.5856,1000.0000,11.3308,0,0,-1,0.0000,1956.9414,89.5856,1000.0000,11.3308,18
102,1694.0000,1000.0000,117.0195,10.8934,2054.4656,-0.0000,687.2997,10.8934,0,0,-1,0.0000,2054.4656,-0.0000,687.2997,10.8934,17
103,1702.0000,650.3619,1000.0000,13.3654,2031.7969,44.0149,-0.0000,13.3654,0,0,-1,0.0000,2031.7969,44.0149,-0.0000,13.3654,18
104,1711.0000,0.0000,496.9294,9.0793,1921.6571,1000.0000,551.9869,9.0793,0,0,-1,0.0000,1921.6571,1000.0000,551.9869,9.0793,19
105,1737.0000,0.0000,719.0770,11.0112,2047.4545,999.9999,617.8358,11.0112,0,0,-1,0.0000,2047.4545,999.9999,617.8358,11.0112,18
106,1747.0000,860.9472,525.4827,8.0000,2018.6821,-0.0000,143.8294,8.0000,0,0,-1,0.0000,2018.6821,-0.0000,143.8294,8.0000,19
107,1756.0000,204.4317,767.9832,8.0000,1995.7850,999.9999,269.4461,8.0000,0,0,-1,0.0000,1995.7850,999.9999,269.4461,8.0000,19
108,1769.0000,968.4338,748.9600,15.0000,1996.6060,-0.0000,391.6990,15.0000,0,0,-1,0.0000,1996.6060,-0.0000,391.6990,15.0000,17
109,1791.0000,846.1915,566.9751,8.0000,2011.0931,-0.0000,430.5015,8.0000,0,0,-1,0.0000,2011.0931,-0.0000,430.5015,8.0000,17
110,1807.0000,305.6495,393.6793,8.0000,1980.2427,1000.0000,729.8134,8.0000,1,1,0,0.0000,3787.0503,1000.0000,729.8134,8.0000,17
111,1812.0000,0.0000,466.5184,13.2792,2116.6567,999.9999,373.3771,13.2792,0,0,-1,0.0000,2116.6567,999.9999,373.3771,13.2792,18
112,1835.0000,570.6118,116.3942,8.0000,2014.0651,505.3451,1000.0000,8.0000,0,0,-1,0.0000,2014.0651,505.3451,1000.0000,8.0000,17
113,1848.0000,0.0000,946.8348,9.1897,2128.4495,959.1740,-0.0000,9.1897,0,0,-1,0.0000,2128.4495,959.1740,-0.0000,9.1897,18
114,1854.0000,1000.0000,187.6465,9.9376,2217.4163,52.6253,999.9999,9.9376,0,0,-1,0.0000,2217.4163,52.6253,999.9999,9.9376,18
115,1861.0000,203.2166,0.0000,11.6300,2187.0105,670.3731,1000.0000,11.6300,0,0,-1,0.0000,2187.0105,670.3731,1000.0000,11.6300,19
116,1882.0000,0.0000,516.3910,12.4845,2129.7996,1000.0001,480.5954,12.4845,0,0,-1,0.0000,2129.7996,1000.0001,480.5954,12.4845,19
117,1894.0000,1000.0000,322.6537,11.4878,2138.5244,-0.0000,839.4796,11.4878,0,0,-1,0.0000,2138.5244,-0.0000,839.4796,11.4878,19
118,1921.0000,344.7578,691.9780,15.0000,2110.5508,725.1613,-0.0000,15.0000,0,0,-1,0.0000,2110.5508,725.1613,-0.0000,15.0000,19
119,1946.0000,0.0000,137.5260,11.6489,2266.0637,922.5577,999.9999,11.6489,0,0,-1,0.0000,2266.0637,922.5577,999.9999,11.6489,18
120,1971.0000,41.2903,335.0584,8.0000,2178.7341,999.9999,497.8109,8.0000,0,0,-1,0.0000,2178.7341,999.9999,497.8109,8.0000,18
121,1981.0000,0.0000,481.9765,12.2432,2220.0649,1000.0000,765.2468,12.2432,0,0,-1,0.0000,2220.0649,1000.0000,765.2468,12.2432,19
122,2000.0000,656.6686,1000.0000,8.9657,2269.2693,60.9653,-0.0000,8.9657,0,0,-1,0.0000,2269.2693,60.9653,-0.0000,8.9657,17
123,2028.0000,539.2824,1000.0000,8.5240,2303.3936,186.0225,-0.0000,8.5240,0,0,-1,0.0000,2303.3936,186.0225,-0.0000,8.5240,15
124,2039.0000,814.0382,716.7871,8.0000,2272.7170,-0.0000,422.4553,8.0000,0,0,-1,0.0000,2272.7170,-0.0000,422.4553,8.0000,15
125,2065.0000,448.5362,0.0000,8.5945,2279.1663,809.9968,1000.0000,8.5945,0,0,-1,0.0000,2279.1663,809.9968,1000.0000,8.5945,14
126,2079.0000,0.0000,694.1545,11.4381,2307.2849,828.0552,-0.0000,11.4381,0,0,-1,0.0000,2307.2849,828.0552,-0.0000,11.4381,15
127,2099.0000,672.3527,622.6819,15.0000,2274.6238,-0.0000,414.2006,15.0000,0,0,-1,0.0000,2274.6238,-0.0000,414.2006,15.0000,16
128,2108.0000,976.4193,1000.0000,13.6817,2408.7927,126.5723,-0.0000,13.6817,0,0,-1,0.0000,2408.7927,126.5723,-0.0000,13.6817,17
129,2115.0000,713.4211,1000.0000,14.1381,2323.0635,518.5575,-0.0000,14.1381,0,0,-1,0.0000,2323.0635,518.5575,-0.0000,14.1381,17
130,2144.0000,1000.0000,952.8438,10.5601,2448.1831,32.8034,-0.0000,10.5601,0,0,-1,0.0000,2448.1831,32.8034,-0.0000,10.5601,14
131,2162.0000,288.4365,1000.0000,11.4897,2477.6257,839.4620,-0.0000,11.4897,0,0,-1,0.0000,2477.6257,839.4620,-0.0000,11.4897,15
132,2178.0000,50.9667,1000.0000,11.4452,2418.2039,649.3024,-0.0000,11.4452,0,0,-1,0.0000,2418.2039,649.3024,-0.0000,11.4452,16
133,2189.0000,365.9329,258.6441,8.0000,2351.9194,685.9849,1000.0000,8.0000,0,0,-1,0.0000,2351.9194,685.9849,1000.0000,8.0000,15
134,2210.0000,437.7822,655.6559,15.0000,2427.3455,966.9888,-0.0000,15.0000,0,0,-1,0.0000,2427.3455,966.9888,-0.0000,15.0000,16
135,2229.0000,198.0714,1000.0000,14.4863,2554.6428,824.9911,-0.0000,14.4863,0,0,-1,0.0000,2554.6428,824.9911,-0.0000,14.4863,15
136,2239.0000,951.4553,1000.0000,12.3257,2483.2937,-0.0000,243.4565,12.3257,0,0,-1,0.0000,2483.2937,-0.0000,243.4565,12.3257,16
137,2262.0000,280.1216,0.0000,11.5832,2496.5889,1000.0000,796.1281,11.5832,0,0,-1,0.0000,2496.5889,1000.0000,796.1281,11.5832,17
138,2267.0000,727.4232,0.0000,13.9135,2544.2231,120.0983,1000.0001,13.9135,0,0,-1,0.0000,2544.2231,120.0983,1000.0001,13.9135,17
139,2273.0000,406.6331,0.0000,14.3201,2497.5364,349.7235,1000.0000,14.3201,0,0,-1,0.0000,2497.5364,349.7235,1000.0000,14.3201,16
140,2279.0000,1000.0000,15.5981,13.5356,2590.5815,217.1583,1000.0000,13.5356,0,0,-1,0.0000,2590.5815,217.1583,1000.0000,13.5356,16
141,2295.0000,0.0000,769.0615,10.0665,2574.8921,1000.0001,229.9246,10.0665,0,0,-1,0.0000,2574.8921,1000.0001,229.9246,10.0665,16
142,2316.0000,0.0000,738.2272,9.3321,2568.1272,999.9999,186.7346,9.3321,0,0,-1,0.0000,2568.1272,999.9999,186.7346,9.3321,15
143,2321.0000,0.0000,778.9420,11.2106,2531.5850,1000.0000,463.7039,11.2106,0,0,-1,0.0000,2531.5850,1000.0000,463.7039,11.2106,16
144,2347.0000,405.7921,467.8065,15.0000,2475.1360,1000.0000,581.9689,15.0000,0,0,-1,0.0000,2475.1360,1000.0000,581.9689,15.0000,16
145,2373.0000,0.0000,986.2375,8.9241,2722.5054,1000.0001,449.1744,8.9241,0,0,-1,0.0000,2722.5054,1000.0001,449.1744,8.9241,16
146,2392.0000,0.0000,498.5895,8.1256,2695.4106,1000.0000,850.2158,8.1256,0,0,-1,0.0000,2695.4106,1000.0000,850.2158,8.1256,17
147,2415.0000,377.2052,1000.0000,13.4186,2626.6333,649.2490,-0.0000,13.4186,0,0,-1,0.0000,2626.6333,649.2490,-0.0000,13.4186,17
148,2443.0000,788.0079,1000.0000,10.1498,2697.4268,568.3749,-0.0000,10.1498,0,0,-1,0.0000,2697.4268,568.3749,-0.0000,10.1498,16
149,2455.0000,229.0663,742.9186,15.0000,2657.6445,1000.0000,211.9521,15.0000,0,0,-1,0.0000,2657.6445,1000.0000,211.9521,15.0000,16
150,2473.0000,749.5840,432.4508,15.0000,2762.3662,-0.0000,888.1277,15.0000,0,0,-1,0.0000,2762.3662,-0.0000,888.1277,15.0000,17
151,2481.0000,89.1250,0.0000,12.3520,2737.8796,999.9999,571.6283,12.3520,0,0,-1,0.0000,2737.8796,999.9999,571.6283,12.3520,16
152,2494.0000,0.0000,355.8672,14.8303,2817.1287,999.9999,665.7177,14.8303,0,0,-1,0.0000,2817.1287,999.9999,665.7177,14.8303,16
153,2501.0000,719.5011,0.0000,12.5385,2832.9666,-0.0000,813.7919,12.5385,0,0,-1,0.0000,2832.9666,-0.0000,813.7919,12.5385,15
154,2520.0000,256.5183,0.0000,14.0115,2728.3320,472.1577,1000.0000,14.0115,0,0,-1,0.0000,2728.3320,472.1577,1000.0000,14.0115,16
155,2525.0000,454.7866,0.0000,14.4041,2823.7212,625.1125,1000.0001,14.4041,0,0,-1,0.0000,2823.7212,625.1125,1000.0001,14.4041,17
156,2549.0000,447.1797,0.0000,11.3393,2861.0820,531.3138,1000.0000,11.3393,0,0,-1,0.0000,2861.0820,531.3138,1000.0000,11.3393,16
157,2570.0000,431.7284,1000.0000,9.9779,2814.5674,811.8640,-0.0000,9.9779,0,0,-1,0.0000,2814.5674,811.8640,-0.0000,9.9779,15
158,2579.0000,71.4028,34.8147,8.0000,2864.8691,1000.0000,677.1179,8.0000,0,0,-1,0.0000,2864.8691,1000.0000,677.1179,8.0000,15
159,2601.0000,298.7231,1000.0000,11.1309,2901.0808,843.0697,-0.0000,11.1309,0,0,-1,0.0000,2901.0808,843.0697,-0.0000,11.1309,15
160,2627.0000,791.7923,0.0000,9.7479,2900.9402,63.2500,1000.0000,9.7479,0,0,-1,0.0000,2900.9402,63.2500,1000.0000,9.7479,15
161,2638.0000,432.4144,1000.0000,13.4841,2865.3530,750.2204,-0.0000,13.4841,0,0,-1,0.0000,2865.3530,750.2204,-0.0000,13.4841,16
162,2655.0000,0.0000,280.3045,9.6383,2863.1445,1000.0001,458.8278,9.6383,0,0,-1,0.0000,2863.1445,1000.0001,458.8278,9.6383,17
163,2668.0000,333.2772,263.1206,8.0000,2865.4666,595.8782,1000.0001,8.0000,0,0,-1,0.0000,2865.4666,595.8782,1000.0001,8.0000,17
164,2684.0000,83.3604,344.6373,15.0000,2946.3167,1000.0001,355.4387,15.0000,0,0,-1,0.0000,2946.3167,1000.0001,355.4387,15.0000,18
165,2703.0000,706.0582,936.8972,8.0000,2908.4033,494.4977,-0.0000,8.0000,0,0,-1,0.0000,2908.4033,494.4977,-0.0000,8.0000,17
166,2725.0000,855.4914,474.1815,8.0000,2959.8623,-0.0000,501.6346,8.0000,0,0,-1,0.0000,2959.8623,-0.0000,501.6346,8.0000,17
167,2735.0000,555.6089,233.6850,15.0000,2940.3818,481.6379,999.9999,15.0000,0,0,-1,0.0000,2940.3818,481.6379,999.9999,15.0000,17
168,2743.0000,700.8708,543.9362,15.0000,2902.0479,-0.0000,255.7638,15.0000,0,0,-1,0.0000,2902.0479,-0.0000,255.7638,15.0000,17
169,2771.0000,674.9929,1000.0000,14.1094,3004.8494,-0.0000,137.0678,14.1094,0,0,-1,0.0000,3004.8494,-0.0000,137.0678,14.1094,17
170,2777.0000,1000.0000,544.7702,12.5863,3005.6792,-0.0000,506.9929,12.5863,0,0,-1,0.0000,3005.6792,-0.0000,506.9929,12.5863,18
171,2794.0000,0.0000,112.7814,14.7497,3026.5269,1000.0000,648.8867,14.7497,0,0,-1,0.0000,3026.5269,1000.0000,648.8867,14.7497,19
172,2809.0000,463.0153,150.4466,15.0000,2986.0474,282.2113,999.9999,15.0000,0,0,-1,0.0000,2986.0474,282.2113,999.9999,15.0000,20
