IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad,Maniobra,Magnitud
5,23579,80.2724,4.16119,24.6961,24.6961,0.888839,1,-20.4502
5,23580,80.2724,4.16119,18.973,18.973,1,1,-14.7531
5,23581,80.2724,4.16119,11.507,11.507,1,1,-7.3211
5,23582,80.2724,4.16119,13.1967,13.1967,0.97917,1,-9.00317
5,23583,80.2724,4.16119,19.1214,19.1214,0.928851,1,-14.9009
5,23584,80.2724,4.16119,22.6043,22.6043,0.957539,1,-18.368
5,23585,80.2724,4.16119,24.7029,24.7029,0.974196,1,-20.4569
5,23586,80.2724,4.16119,23.7298,23.7298,1,1,-19.4883
5,23587,80.2724,4.16119,21.7413,21.7413,1,1,-17.5088
5,23588,80.2724,4.16119,15.873,15.873,1,1,-11.6672
5,23589,80.2724,4.16119,18.5642,18.5642,0.967029,1,-14.3463
5,23590,80.2724,4.16119,16.3035,16.3035,1,1,-12.0958
5,23591,80.2724,4.16119,14.8386,14.8386,1,1,-10.6376
5,23592,80.2724,4.16119,24.4741,24.4741,0.88689,1,-20.2292
5,23593,80.2724,4.16119,31.1815,31.1815,0.919838,1,-26.9061
5,23594,80.2724,4.16119,28.8152,28.8152,1,1,-24.5505
5,23595,80.2724,4.16119,28.5709,28.5709,1,1,-24.3074
5,23596,80.2724,4.16119,27.8932,27.8932,1,1,-23.6328
5,23597,80.2724,4.16119,24.1054,24.1054,1,1,-19.8622
5,23598,80.2724,4.16119,19.1434,19.1434,1,1,-14.9228
5,23599,80.2724,4.16119,20.2059,20.2059,0.986852,1,-15.9804
5,23600,80.2724,4.16119,10.4985,10.4985,1,1,-6.31724
5,23601,80.2724,4.16119,15.0717,15.0717,0.944622,1,-10.8696
5,23602,80.2724,4.16119,15.8326,15.8326,0.990565,1,-11.6271
5,23603,80.2724,4.16119,21.1658,21.1658,0.93572,1,-16.936
5,23604,80.2724,4.16119,28.5855,28.5855,0.911712,1,-24.3219
5,23605,80.2724,4.16119,26.4964,26.4964,1,1,-22.2423
5,23606,80.2724,4.16119,23.2328,23.2328,1,1,-18.9936
5,23607,80.2724,4.16119,15.4958,15.4958,1,1,-11.2918
5,23608,80.2724,4.16119,9.1403,9.1403,1,1,-4.9652
5,23609,80.2724,4.16119,5.93399,5.93399,1,1,1.77348
5,23610,80.2724,4.16119,5.78585,5.78585,1,1,-1.62601
5,23611,80.2724,4.16119,9.65314,9.65314,0.952965,1,5.47571
5,23612,80.2724,4.16119,9.89935,9.89935,0.996938,1,5.7208
5,23613,80.2724,4.16119,9.73346,9.73346,1,1,5.55566
5,23614,80.2724,4.16119,5.54111,5.54111,1,1,-1.38239
5,23615,80.2724,4.16119,7.5562,7.5562,0.975209,1,3.38831
5,23616,80.2724,4.16119,4.29849,4.29849,1,1,-0.14543
5,23617,80.2724,4.16119,5.8424,5.8424,0.98095,1,1.68231
5,23618,80.2724,4.16119,4.57555,4.57555,1,1,0.421221
5,23619,80.2724,4.16119,10.4968,10.4968,0.928891,1,6.3155
5,23620,80.2724,4.16119,20.4305,20.4305,0.883601,1,16.204
5,23621,80.2724,4.16119,24.3273,24.3273,0.952615,1,20.083
5,23622,80.2724,4.16119,22.3859,22.3859,1,1,18.1506
5,23623,80.2724,4.16119,30.0614,30.0614,0.908812,1,25.791
5,23624,80.2724,4.16119,29.5719,29.5719,1,1,25.3038
5,23625,80.2724,4.16119,27.3868,27.3868,1,1,23.1286
5,23626,80.2724,4.16119,20.6903,20.6903,1,1,16.4626
5,23627,80.2724,4.16119,27.4287,27.4287,0.919482,1,23.1704
5,23628,80.2724,4.16119,21.4975,21.4975,1,1,17.2661
5,23629,80.2724,4.16119,18.9442,18.9442,1,1,14.7244
5,23630,80.2724,4.16119,19.6089,19.6089,0.991753,1,15.3861
5,23631,80.2724,4.16119,12.2185,12.2185,1,1,8.02941
5,23632,80.2724,4.16119,4.78409,4.78409,1,1,0.628816
5,23633,80.2724,4.16119,13.714,13.714,0.894719,1,9.51809
5,23634,80.2724,4.16119,21.3754,21.3754,0.908971,1,17.1446
5,23635,80.2724,4.16119,12.3679,12.3679,1,1,8.17812
5,23636,80.2724,4.16119,10.221,10.221,1,1,6.04101
5,23637,80.2724,4.16119,7.49766,7.49766,1,1,-3.33003
5,23638,80.2724,4.16119,9.43908,9.43908,0.976105,1,-5.26262
5,23639,80.2724,4.16119,18.4198,18.4198,0.894154,1,-14.2024
5,23640,80.2724,4.16119,20.6978,20.6978,0.97202,1,-16.4701
5,23641,80.2724,4.16119,21.9754,21.9754,0.98421,1,-17.7419
5,23642,80.2724,4.16119,15.4463,15.4463,1,1,-11.2425
5,23643,80.2724,4.16119,23.4068,23.4068,0.90559,1,-19.1668
5,23644,80.2724,4.16119,29.1012,23.4068,0.93152,1,-24.8353
5,23645,80.2724,4.16119,19.1247,19.1247,1,1,-14.9042
5,23646,80.2724,4.16119,21.9936,21.9936,0.964892,1,-17.76
5,23647,80.2724,4.16119,31.3876,31.3876,0.889562,1,-27.1113
5,23648,80.2724,4.16119,32.0707,32.0707,0.991527,1,-27.7912
5,23649,80.2724,4.16119,26.531,26.531,1,1,-22.2768
5,23650,80.2724,4.16119,28.0554,28.0554,0.981189,1,-23.7943
5,23651,80.2724,4.16119,22.6914,22.6914,1,1,-18.4546
5,23652,80.2724,4.16119,24.6405,24.6405,0.976011,1,-20.3948
5,23653,80.2724,4.16119,20.2329,20.2329,1,1,-16.0073
5,23654,80.2724,4.16119,23.5251,23.5251,0.959817,1,-19.2845
5,23655,80.2724,4.16119,30.0154,30.0154,0.922329,1,-25.7453
5,23656,80.2724,4.16119,28.3692,28.3692,1,1,-24.1066
5,23657,80.2724,4.16119,33.9394,33.9394,0.932962,1,-29.6514
5,23658,80.2724,4.16119,41.2921,41.2921,0.912473,1,-36.9707
5,23659,80.2724,4.16119,40.2654,40.2654,1,1,-35.9487
5,23660,80.2724,4.16119,38.104,38.104,1,1,-33.7971
5,23661,80.2724,4.16119,39.6174,38.104,0.981324,1,-35.3036
5,23662,80.2724,4.16119,44.4184,44.4184,0.924353,1,-40.0827
5,23663,80.2724,4.16119,46.4685,46.4685,0.974783,1,-42.1235
5,23664,80.2724,4.16119,46.4296,46.4296,1,1,-42.0848
5,23665,80.2724,4.16119,42.4798,42.4798,1,1,-38.153
5,23666,80.2724,4.16119,47.2574,47.2574,0.94222,1,-42.9088
5,23667,80.2724,4.16119,42.2571,42.2571,1,1,-37.9313
5,23668,80.2724,4.16119,51.495,51.495,0.891294,1,-47.1271
5,23669,80.2724,4.16119,56.5204,56.5204,0.939315,1,-52.1296
5,23670,80.2724,4.16119,66.1422,66.1422,0.887041,1,-61.7076
5,23671,80.2724,4.16119,74.3884,74.3884,0.902373,1,-69.9163
5,23672,80.2724,4.16119,81.0109,81.0109,0.920811,1,-76.5087
5,23673,80.2724,4.16119,85.3705,85.3705,0.947138,1,-80.8485
5,23674,80.2724,4.16119,93.3387,93.3387,0.905504,1,-88.7804
5,23675,80.2724,4.16119,93.4057,93.4057,0.999165,1,-88.8471
5,23676,80.2724,4.16119,88.3056,88.3056,1,1,-83.7702
5,23677,80.2724,4.16119,95.8717,95.8717,0.910051,1,-91.3019
5,23678,80.2724,4.16119,97.31,97.31,0.982242,1,-92.7336
5,23679,80.2724,4.16119,101.945,101.945,0.943895,1,-97.3474
5,23680,80.2724,4.16119,100.735,100.735,1,1,-96.1429
5,23681,80.2724,4.16119,90.7468,90.7468,1,1,-86.2003
5,23682,80.2724,4.16119,91.5297,91.5297,0.990294,1,-86.9796
5,23683,80.2724,4.16119,89.9433,89.9433,1,1,-85.4004
5,23684,80.2724,4.16119,84.6035,84.6035,1,1,-80.0849
5,23685,80.2724,4.16119,87.1727,87.1727,0.9685,1,-82.6425
5,23686,80.2724,4.16119,87.2315,87.2315,0.999268,1,-82.701
5,23687,80.2724,4.16119,88.3341,88.3341,0.986358,1,-83.7985
5,23688,80.2724,4.16119,97.1443,97.1443,0.896054,1,-92.5687
5,23689,80.2724,4.16119,91.2615,91.2615,1,1,-86.7126
5,23690,80.2724,4.16119,97.6373,91.2615,0.923645,1,-93.0594
5,23691,80.2724,4.16119,88.894,88.894,1,1,-84.3559
5,23692,80.2724,4.16119,84.9073,84.9073,1,1,-80.3873
5,23693,80.2724,4.16119,81.7839,81.7839,1,1,-77.2782
5,23694,80.2724,4.16119,85.7934,85.7934,0.951278,1,-81.2695
5,23695,80.2724,4.16119,82.192,82.192,1,1,-77.6845
5,23696,80.2724,4.16119,85.8462,85.8462,0.955498,1,-81.322
5,23697,80.2724,4.16119,91.2812,91.2812,0.934534,1,-86.7323
5,23698,80.2724,4.16119,81.3179,81.3179,1,1,-76.8143
5,23699,80.2724,4.16119,87.5494,87.5494,0.925307,1,-83.0174
5,23700,80.2724,4.16119,78.4878,78.4878,1,1,-73.9971
5,23701,80.2724,4.16119,72.6112,72.6112,1,1,-68.1472
5,23702,80.2724,4.16119,66.5154,66.5154,1,1,-62.0792
5,23703,80.2724,4.16119,62.5933,62.5933,1,1,-58.1749
5,23704,80.2724,4.16119,64.9709,64.9709,0.970815,1,-60.5417
5,23705,80.2724,4.16119,58.5037,58.5037,1,1,-54.104
5,23706,80.2724,4.16119,49.7259,49.7259,1,1,-45.3661
5,23707,80.2724,4.16119,43.1788,43.1788,1,1,-38.8488
5,23708,80.2724,4.16119,42.2009,42.2009,1,1,-37.8754
5,23709,80.2724,4.16119,43.9749,43.9749,0.978143,1,-39.6413
5,23710,80.2724,4.16119,45.2861,45.2861,0.983799,1,-40.9465
5,23711,80.2724,4.16119,38.2816,38.2816,1,1,-33.9739
5,23712,80.2724,4.16119,40.654,40.654,0.970878,1,-36.3355
5,23713,80.2724,4.16119,38.9361,38.9361,1,1,-34.6254
5,23714,80.2724,4.16119,44.2672,44.2672,0.935745,1,-39.9322
5,23715,80.2724,4.16119,38.5343,38.5343,1,1,-34.2254
5,23716,80.2724,4.16119,28.9001,28.9001,1,1,-24.6351
5,23717,80.2724,4.16119,34.0991,34.0991,0.937286,1,-29.8104
5,23718,80.2724,4.16119,42.8457,42.8457,0.896764,1,-38.5172
5,23719,80.2724,4.16119,49.7392,49.7392,0.917709,1,-45.3793
5,23720,80.2724,4.16119,57.9185,57.9185,0.903124,1,-53.5214
5,23721,80.2724,4.16119,57.3062,57.3062,1,1,-52.9118
5,23722,80.2724,4.16119,51.4203,51.4203,1,1,-47.0528
5,23723,80.2724,4.16119,44.9064,44.9064,1,1,-40.5685
5,23724,80.2724,4.16119,54.7615,54.7615,0.884466,1,-50.3788
5,23725,80.2724,4.16119,47.8118,47.8118,1,1,-43.4607
5,23726,80.2724,4.16119,38.6226,38.6226,1,1,-34.3133
5,23727,80.2724,4.16119,44.5748,44.5748,0.928533,1,-40.2384
5,23728,80.2724,4.16119,35.0968,35.0968,1,1,-30.8035
5,23729,80.2724,4.16119,40.9077,40.9077,0.930169,1,-36.588
5,23730,80.2724,4.16119,41.3129,41.3129,0.994965,1,-36.9914
5,23731,80.2724,4.16119,43.2919,43.2919,0.975648,1,-38.9614
5,23732,80.2724,4.16119,43.2638,43.2638,1,1,-38.9334
5,23733,80.2724,4.16119,37.3639,37.3639,1,1,-33.0603
5,23734,80.2724,4.16119,38.5859,38.5859,0.984892,1,-34.2768
5,23735,80.2724,4.16119,36.1255,36.1255,1,1,-31.8276
5,23736,80.2724,4.16119,26.6665,26.6665,1,1,-22.4117
5,23737,80.2724,4.16119,32.3117,32.3117,0.93209,1,-28.0312
5,23738,80.2724,4.16119,40.7659,40.7659,0.900037,1,-36.4469
5,23739,80.2724,4.16119,45.3995,45.3995,0.943912,1,-41.0593
5,23740,80.2724,4.16119,41.4029,41.4029,1,1,-37.081
5,23741,80.2724,4.16119,45.1447,45.1447,0.954457,1,-40.8057
5,23742,80.2724,4.16119,46.7117,46.7117,0.980668,1,-42.3656
5,23743,80.2724,4.16119,40.2142,40.2142,1,1,-35.8977
5,23744,80.2724,4.16119,32.7295,32.7295,1,1,-28.447
5,23745,80.2724,4.16119,35.2657,35.2657,0.968898,1,-30.9717
5,23746,80.2724,4.16119,27.5004,27.5004,1,1,-23.2417
5,23747,80.2724,4.16119,21.1186,21.1186,1,1,-16.8889
5,23748,80.2724,4.16119,20.6792,20.6792,1,1,-16.4516
5,23749,80.2724,4.16119,12.0228,12.0228,1,1,-7.83461
5,23750,80.2724,4.16119,13.696,13.696,0.979372,1,-9.50017
5,23751,80.2724,4.16119,16.7905,13.696,0.962184,1,-12.5806
5,23752,80.2724,4.16119,15.4488,15.4488,0.978401,1,-11.245
5,23753,80.2724,4.16119,16.6691,16.6691,0.984914,1,-12.4597
5,23754,80.2724,4.16119,25.2628,25.2628,0.898475,1,-21.0143
5,23755,80.2724,4.16119,15.245,15.245,1,1,-11.0421
5,23756,80.2724,4.16119,15.3981,15.3981,0.998094,1,-11.1945
5,23757,80.2724,4.16119,6.44124,6.44124,1,1,-2.27842
5,23758,80.2724,4.16119,10.9875,10.9875,0.944938,1,6.804
5,23759,80.2724,4.16119,18.0887,18.0887,0.915337,1,13.8729
5,23760,80.2724,4.16119,25.4896,25.4896,0.911925,1,21.2401
5,23761,80.2724,4.16119,24.7917,24.7917,1,1,20.5454
5,23762,80.2724,4.16119,31.6525,24.7917,0.918082,1,27.3749
5,23763,80.2724,4.16119,15.5223,15.5223,1,1,11.3182
5,23764,80.2724,4.16119,9.12225,9.12225,1,1,4.94723
5,23765,80.2724,4.16119,6.45446,6.45446,1,1,-2.29158
5,23766,80.2724,4.16119,9.26759,9.26759,0.965562,1,5.09191
5,23767,80.2724,4.16119,9.00968,9.00968,1,1,4.83518
5,23768,80.2724,4.16119,8.16663,8.16663,1,1,-3.99596
5,23769,80.2724,4.16119,6.64233,6.64233,1,1,-2.4786
5,23770,80.2724,4.16119,10.9067,10.9067,0.948263,1,-6.72356
5,23771,80.2724,4.16119,18.5796,18.5796,0.908841,1,-14.3615
5,23772,80.2724,4.16119,12.2333,12.2333,1,1,-8.04415
5,23773,80.2724,4.16119,6.52704,6.52704,1,1,-2.36384
5,23774,80.2724,4.16119,10.874,10.874,0.947287,1,6.69105
5,23775,80.2724,4.16119,18.9361,18.9361,0.904445,1,14.7164
5,23776,80.2724,4.16119,13.9331,13.9331,1,1,9.73623
5,23777,80.2724,4.16119,11.7497,11.7497,1,1,7.56271
5,23778,80.2724,4.16119,4.68057,4.68057,1,1,0.525767
5,23779,80.2724,4.16119,9.03668,9.03668,0.94718,1,4.86205
5,23780,80.2724,4.16119,15.0332,15.0332,0.928019,1,10.8313
5,23781,80.2724,4.16119,7.01477,7.01477,1,1,2.84934
5,23782,80.2724,4.16119,9.00578,9.00578,0.975502,1,-4.8313
5,23783,80.2724,4.16119,18.4535,18.4535,0.888967,1,-14.236
5,23784,80.2724,4.16119,20.5929,20.5929,0.9737,1,-16.3656
5,23785,80.2724,4.16119,28.0859,28.0859,0.910879,1,-23.8246
5,23786,80.2724,4.16119,32.4476,32.4476,0.947114,1,-28.1664
5,23787,80.2724,4.16119,26.7641,26.7641,1,1,-22.5088
5,23788,80.2724,4.16119,26.7533,26.7533,1,1,-22.498
5,23789,80.2724,4.16119,26.4545,26.4545,1,1,-22.2006
5,23790,80.2724,4.16119,25.6794,25.6794,1,1,-21.429
5,23791,80.2724,4.16119,25.5569,25.5569,1,1,-21.3071
5,23792,80.2724,4.16119,17.301,17.301,1,1,-13.0888
5,23793,80.2724,4.16119,7.81504,7.81504,1,1,-3.64597
5,23794,80.2724,4.16119,15.8178,15.8178,0.905113,1,-11.6123
5,23795,80.2724,4.16119,17.5766,17.5766,0.978328,1,-13.3631
5,23796,80.2724,4.16119,18.045,18.045,0.994182,1,-13.8293
5,23797,80.2724,4.16119,10.0381,10.0381,1,1,-5.85896
5,23798,80.2724,4.16119,12.0931,12.0931,0.974725,1,-7.90456
5,23799,80.2724,4.16119,15.9353,15.9353,0.953263,1,-11.7293
5,23800,80.2724,4.16119,14.0086,14.0086,1,1,-9.81137
5,23801,80.2724,4.16119,12.1495,12.1495,1,1,-7.96071
5,23802,80.2724,4.16119,4.40433,4.40433,1,1,0.250783
5,23803,80.2724,4.16119,8.30885,8.30885,0.952523,1,4.13754
5,23804,80.2724,4.16119,5.89025,5.89025,1,1,1.72994
5,23805,80.2724,4.16119,7.6145,7.6145,0.978749,1,3.44635
5,23806,80.2724,4.16119,9.13211,9.13211,0.981272,1,4.95704
5,23807,80.2724,4.16119,7.16551,7.16551,1,1,2.9994
5,23808,80.2724,4.16119,12.6049,12.6049,0.934483,1,8.41403
5,23809,80.2724,4.16119,4.52921,4.52921,1,1,0.3751
5,23810,80.2724,4.16119,10.9525,10.9525,0.9231,1,6.76911
5,23811,80.2724,4.16119,17.8744,17.8744,0.917383,1,13.6596
5,23812,80.2724,4.16119,23.1328,23.1328,0.936593,1,18.894
5,23813,80.2724,4.16119,15.5726,15.5726,1,1,11.3682
5,23814,80.2724,4.16119,7.90345,7.90345,1,1,3.73398
5,23815,80.2724,4.16119,11.0068,11.0068,0.962077,1,6.8232
5,23816,80.2724,4.16119,18.7312,18.7312,0.908258,1,14.5124
5,23817,80.2724,4.16119,24.0321,24.0321,0.936096,1,19.7892
5,23818,80.2724,4.16119,23.683,23.683,1,1,19.4417
5,23819,80.2724,4.16119,21.4285,21.4285,1,1,17.1974
5,23820,80.2724,4.16119,18.2481,18.2481,1,1,14.0316
5,23821,80.2724,4.16119,12.455,12.455,1,1,8.26482
5,23822,80.2724,4.16119,6.14734,6.14734,1,1,1.98586
5,23823,80.2724,4.16119,11.7766,11.7766,0.932276,1,-7.58946
5,23824,80.2724,4.16119,21.4948,21.4948,0.885975,1,-17.2635
5,23825,80.2724,4.16119,27.6065,27.6065,0.926689,1,-23.3474
5,23826,80.2724,4.16119,35.498,35.498,0.906369,1,-31.203
5,23827,80.2724,4.16119,36.1638,36.1638,0.99174,1,-31.8657
5,23828,80.2724,4.16119,35.7385,35.7385,1,1,-31.4423
5,23829,80.2724,4.16119,33.9076,33.9076,1,1,-29.6198
5,23830,80.2724,4.16119,31.2835,31.2835,1,1,-27.0077
5,23831,80.2724,4.16119,26.2958,26.2958,1,1,-22.0426
5,23832,80.2724,4.16119,27.2674,27.2674,0.987969,1,-23.0098
5,23833,80.2724,4.16119,17.6577,17.6577,1,1,-13.4439
5,23834,80.2724,4.16119,19.156,19.156,0.981509,1,-14.9353
5,23835,80.2724,4.16119,11.6583,11.6583,1,1,-7.47174
5,23836,80.2724,4.16119,7.90313,7.90313,1,1,-3.73366
5,23837,80.2724,4.16119,12.9678,12.9678,0.938856,1,-8.77528
5,23838,80.2724,4.16119,20.0089,20.0089,0.916022,1,-15.7843
5,23839,80.2724,4.16119,17.6967,17.6967,1,1,-13.4827
5,23840,80.2724,4.16119,24.7973,24.7973,0.915343,1,-20.5509
5,23841,80.2724,4.16119,27.0941,27.0941,0.971793,1,-22.8372
5,23842,80.2724,4.16119,22.209,22.209,1,1,-17.9745
5,23843,80.2724,4.16119,17.4616,17.4616,1,1,-13.2486
5,23844,80.2724,4.16119,18.3904,18.3904,0.988497,1,-14.1732
5,23845,80.2724,4.16119,20.7827,20.7827,0.970637,1,-16.5546
5,23846,80.2724,4.16119,17.9269,17.9269,1,1,-13.7119
5,23847,80.2724,4.16119,14.1937,14.1937,1,1,-9.99555
5,23848,80.2724,4.16119,10.1767,10.1767,1,1,-5.99692
5,23849,80.2724,4.16119,6.76721,6.76721,1,1,2.60291
5,23850,80.2724,4.16119,12.9365,12.9365,0.926024,1,8.74417
5,23851,80.2724,4.16119,22.6866,12.9365,0.885624,1,18.4499
5,23852,80.2724,4.16119,6.54515,6.54515,1,1,2.38186
5,23853,80.2724,4.16119,9.08622,9.08622,0.96884,1,4.91136
5,23854,80.2724,4.16119,11.0711,11.0711,0.975576,1,6.88722
5,23855,80.2724,4.16119,18.0454,18.0454,0.916785,1,13.8297
5,23856,80.2724,4.16119,13.1438,13.1438,1,1,8.95052
5,23857,80.2724,4.16119,20.9831,20.9831,0.906958,1,16.7541
5,23858,80.2724,4.16119,19.8019,19.8019,1,1,15.5783
5,23859,80.2724,4.16119,12.4876,12.4876,1,1,8.29727
5,23860,80.2724,4.16119,5.91419,5.91419,1,1,1.75377
5,23861,80.2724,4.16119,7.3709,7.3709,0.982017,1,3.20385
5,23862,80.2724,4.16119,6.49103,6.49103,1,1,2.32799
5,23863,80.2724,4.16119,5.11862,5.11862,1,1,0.96182
5,23864,80.2724,4.16119,10.2727,10.2727,0.937811,1,-6.09243
5,23865,80.2724,4.16119,7.68543,7.68543,1,1,-3.51695
5,23866,80.2724,4.16119,17.2172,7.68543,0.888037,1,-13.0053
5,23867,80.2724,4.16119,7.19137,7.19137,1,1,-3.02514
5,23868,80.2724,4.16119,5.62089,5.62089,1,1,1.46181
5,23869,80.2724,4.16119,6.9625,6.9625,0.983426,1,-2.79731
5,23870,80.2724,4.16119,6.35871,6.35871,1,1,-2.19627
5,23871,80.2724,4.16119,5.74718,5.74718,1,1,-1.58752
5,23872,80.2724,4.16119,15.2033,15.2033,0.888874,1,-11.0006
5,23873,80.2724,4.16119,13.3238,13.3238,1,1,-9.12966
5,23874,80.2724,4.16119,8.59778,8.59778,1,1,-4.42514
5,23875,80.2724,4.16119,9.76776,9.76776,0.985531,1,-5.5898
5,23876,80.2724,4.16119,5.6515,5.6515,1,1,1.49228
5,23877,80.2724,4.16119,9.39768,9.39768,0.954404,1,5.2214
5,23878,80.2724,4.16119,5.26399,5.26399,1,1,1.10653
5,23879,80.2724,4.16119,5.66008,5.66008,0.995078,1,1.50082
5,23880,80.2724,4.16119,8.68413,8.68413,0.963028,1,4.51111
5,23881,80.2724,4.16119,17.4558,17.4558,0.896485,1,13.2428
5,23882,80.2724,4.16119,22.4129,22.4129,0.940114,1,18.1774
5,23883,80.2724,4.16119,23.3424,23.3424,0.988486,1,19.1027
5,23884,80.2724,4.16119,20.5557,20.5557,1,1,16.3287
5,23885,80.2724,4.16119,15.2791,15.2791,1,1,11.076
5,23886,80.2724,4.16119,15.0954,15.0954,1,1,10.8932
5,23887,80.2724,4.16119,19.6971,19.6971,0.944287,1,15.4739
5,23888,80.2724,4.16119,20.885,20.885,0.985311,1,16.6564
5,23889,80.2724,4.16119,16.9925,16.9925,1,1,12.7816
5,23890,80.2724,4.16119,11.6007,11.6007,1,1,7.4144
5,23891,80.2724,4.16119,5.93734,5.93734,1,1,-1.77682
5,23892,80.2724,4.16119,10.0969,10.0969,0.949502,1,5.9174
5,23893,80.2724,4.16119,16.962,16.962,0.918031,1,12.7513
5,23894,80.2724,4.16119,21.1525,21.1525,0.949137,1,16.9227
5,23895,80.2724,4.16119,22.384,22.384,0.984775,1,18.1486
5,23896,80.2724,4.16119,19.1357,19.1357,1,1,14.9151
5,23897,80.2724,4.16119,16.6685,16.6685,1,1,12.4592
5,23898,80.2724,4.16119,23.0059,23.0059,0.924088,1,18.7677
5,23899,80.2724,4.16119,19.952,19.952,1,1,15.7277
5,23900,80.2724,4.16119,24.048,24.048,0.950254,1,19.8051
5,23901,80.2724,4.16119,14.5408,14.5408,1,1,10.3412
5,23902,80.2724,4.16119,19.6542,19.6542,0.938286,1,15.4313
5,23903,80.2724,4.16119,22.1686,22.1686,0.969163,1,17.9342
5,23904,80.2724,4.16119,25.397,25.397,0.96058,1,21.1479
5,23905,80.2724,4.16119,22.9576,22.9576,1,1,18.7197
5,23906,80.2724,4.16119,25.5946,25.5946,0.967683,1,21.3446
5,23907,80.2724,4.16119,26.3587,26.3587,0.990527,1,22.1052
5,23908,80.2724,4.16119,27.7598,27.7598,0.982697,1,23.5
5,23909,80.2724,4.16119,25.8033,25.8033,1,1,21.5524
5,23910,80.2724,4.16119,31.5165,31.5165,0.931301,1,27.2396
5,23911,80.2724,4.16119,24.9284,24.9284,1,1,20.6814
5,23912,80.2724,4.16119,23.5571,23.5571,1,1,19.3164
5,23913,80.2724,4.16119,31.977,31.977,0.900422,1,27.698
5,23914,80.2724,4.16119,23.0066,23.0066,1,1,18.7684
5,23915,80.2724,4.16119,23.0465,23.0465,0.999503,1,18.8081
5,23916,80.2724,4.16119,21.1141,21.1141,1,1,16.8845
5,23917,80.2724,4.16119,25.4849,25.4849,0.947007,1,21.2354
5,23918,80.2724,4.16119,31.6234,31.6234,0.926379,1,27.346
5,23919,80.2724,4.16119,36.1042,36.1042,0.94571,1,31.8063
5,23920,80.2724,4.16119,34.9691,34.9691,1,1,30.6765
5,23921,80.2724,4.16119,39.992,39.992,0.939344,1,35.6765
5,23922,80.2724,4.16119,30.1538,30.1538,1,1,25.8831
5,23923,80.2724,4.16119,22.4189,22.4189,1,1,18.1833
5,23924,80.2724,4.16119,19.6865,19.6865,1,1,15.4634
5,23925,80.2724,4.16119,13.1659,13.1659,1,1,8.97249
5,23926,80.2724,4.16119,18.05,18.05,0.94097,1,13.8344
5,23927,80.2724,4.16119,11.0389,11.0389,1,1,6.85518
5,23928,80.2724,4.16119,4.91596,4.91596,1,1,0.76008
5,23929,80.2724,4.16119,8.20657,8.20657,0.959836,1,-4.03572
5,23930,80.2724,4.16119,13.4585,13.4585,0.936668,1,-9.26377
5,23931,80.2724,4.16119,8.13905,8.13905,1,1,-3.9685
5,23932,80.2724,4.16119,16.8863,16.8863,0.896757,1,-12.676
5,23933,80.2724,4.16119,25.5702,25.5702,0.897466,1,-21.3203
5,23934,80.2724,4.16119,31.2558,31.2558,0.931621,1,-26.9801
5,23935,80.2724,4.16119,30.7077,30.7077,1,1,-26.4344
5,23936,80.2724,4.16119,23.8765,23.8765,1,1,-19.6343
5,23937,80.2724,4.16119,15.6884,15.6884,1,1,-11.4835
5,23938,80.2724,4.16119,9.65612,9.65612,1,1,-5.47867
5,23939,80.2724,4.16119,17.832,17.832,0.903164,1,-13.6173
5,23940,80.2724,4.16119,25.9739,25.9739,0.903545,1,-21.7222
5,23941,80.2724,4.16119,31.9991,31.9991,0.927689,1,-27.7199
5,23942,80.2724,4.16119,23.2457,23.2457,1,1,-19.0064
5,23943,80.2724,4.16119,29.8826,29.8826,0.920646,1,-25.6131
5,23944,80.2724,4.16119,24.2623,24.2623,1,1,-20.0184
5,23945,80.2724,4.16119,31.3869,31.3869,0.915069,1,-27.1106
5,23946,80.2724,4.16119,37.6667,37.6667,0.924752,1,-33.3617
5,23947,80.2724,4.16119,33.7228,33.7228,1,1,-29.4358
5,23948,80.2724,4.16119,36.6733,36.6733,0.963911,1,-32.3729
5,23949,80.2724,4.16119,30.984,30.984,1,1,-26.7095
5,23950,80.2724,4.16119,37.5824,37.5824,0.921088,1,-33.2778
5,23951,80.2724,4.16119,31.0936,31.0936,1,1,-26.8186
5,23952,80.2724,4.16119,21.5503,21.5503,1,1,-17.3187
5,23953,80.2724,4.16119,21.551,21.551,0.999991,1,-17.3194
5,23954,80.2724,4.16119,29.2442,29.2442,0.90861,1,-24.9776
5,23955,80.2724,4.16119,21.83,21.83,1,1,-17.5971
5,23956,80.2724,4.16119,25.3564,25.3564,0.95702,1,-21.1075
5,23957,80.2724,4.16119,33.5374,33.5374,0.903105,1,-29.2513
5,23958,80.2724,4.16119,34.3768,34.3768,0.989598,1,-30.0869
5,23959,80.2724,4.16119,31.0872,31.0872,1,1,-26.8122
5,23960,80.2724,4.16119,38.249,38.249,0.914645,1,-33.9414
5,23961,80.2724,4.16119,41.1562,41.1562,0.964431,1,-36.8354
5,23962,80.2724,4.16119,34.6831,34.6831,1,1,-30.3917
5,23963,80.2724,4.16119,30.6688,30.6688,1,1,-26.3957
5,23964,80.2724,4.16119,29.9629,29.9629,1,1,-25.693
5,23965,80.2724,4.16119,22.1137,22.1137,1,1,-17.8796
5,23966,80.2724,4.16119,18.1464,18.1464,1,1,-13.9303
