IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,199,1050.16,55.6752,109.626,109.626,1
5,200,1050.16,55.6752,121.032,121.032,0.989198
5,201,997.652,55.6752,182.855,182.855,0.939913
5,202,997.652,55.6752,480.21,182.855,0.742261
5,203,997.652,55.6752,210.288,210.288,0.972877
5,204,997.652,55.6752,147.053,147.053,1
5,205,997.652,55.6752,165.784,165.784,0.9814
5,206,997.652,55.6752,162.432,162.432,1
5,207,997.652,55.6752,90.6804,90.6804,1
5,208,997.652,55.6752,107.577,107.577,0.983206
5,209,997.652,55.6752,187.379,187.379,0.923126
5,210,997.652,55.6752,119.679,119.679,1
5,211,997.652,55.6752,211.513,119.679,0.91206
5,212,997.652,55.6752,122.674,122.674,0.997002
5,213,997.652,55.6752,227.266,227.266,0.900471
5,214,997.652,55.6752,254.933,254.933,0.972649
5,215,997.652,55.6752,93.3092,93.3092,1
5,216,997.652,55.6752,174.791,174.791,0.921572
5,217,997.652,55.6752,77.594,77.594,1
5,218,997.652,55.6752,140.808,140.808,0.938603
5,219,997.652,55.6752,415.273,415.273,0.759488
5,220,997.652,55.6752,458.243,458.243,0.957843
5,221,997.652,55.6752,442.284,442.284,1
5,222,997.652,55.6752,408.948,408.948,1
5,223,997.652,55.6752,264.062,264.062,1
5,224,997.652,55.6752,247.66,247.66,1
5,225,997.652,55.6752,132.731,132.731,1
5,226,997.652,55.6752,140.469,140.469,0.992275
5,227,997.652,55.6752,400.419,400.419,0.770618
5,228,997.652,55.6752,245.457,245.457,1
5,229,997.652,55.6752,96.3106,96.3106,1
5,230,997.652,55.6752,170.261,170.261,0.928556
5,231,997.652,55.6752,96.9823,96.9823,1
5,232,997.652,55.6752,216.794,216.794,0.886837
5,233,997.652,55.6752,492.04,492.04,0.758894
5,234,997.652,55.6752,250.683,250.683,1
5,235,997.652,55.6752,409.037,409.037,0.85323
5,236,997.652,55.6752,150.145,150.145,1
5,237,997.652,55.6752,293.935,293.935,0.865777
5,238,997.652,55.6752,183.126,183.126,1
5,239,997.652,55.6752,428.062,428.062,0.782304
5,240,997.652,55.6752,211.011,211.011,1
5,241,947.77,55.6752,92.864,92.864,1
5,242,947.77,55.6752,146.747,146.747,0.944733
5,243,947.77,55.6752,104.53,104.53,1
5,244,947.77,55.6752,98.4074,98.4074,1
5,245,947.77,55.6752,143.391,143.391,0.953646
5,246,947.77,55.6752,89.543,89.543,1
5,247,947.77,55.6752,317.121,317.121,0.786534
5,248,947.77,55.6752,358.53,358.53,0.95725
5,249,947.77,55.6752,334.838,334.838,1
5,250,947.77,55.6752,283.863,283.863,1
5,251,947.77,55.6752,74.7342,74.7342,1
5,252,947.77,55.6752,153.645,153.645,0.920112
5,253,947.77,55.6752,410.148,410.148,0.762892
5,254,947.77,55.6752,231.967,231.967,1
5,255,947.77,55.6752,109.81,109.81,1
5,256,947.77,55.6752,56.9462,56.9462,1
5,257,947.77,55.6752,192.447,192.447,0.866782
5,258,947.77,55.6752,248.23,248.23,0.942841
5,259,947.77,55.6752,250.011,250.011,0.998123
5,260,947.77,55.6752,341.077,341.077,0.908388
5,261,947.77,55.6752,418.865,418.865,0.921203
5,262,947.77,55.6752,246.668,246.668,1
5,263,947.77,55.6752,86.0945,86.0945,1
5,264,947.77,55.6752,342.493,342.493,0.762976
5,265,947.77,55.6752,262.608,262.608,1
5,266,947.77,55.6752,471.513,471.513,0.802183
5,267,947.77,55.6752,311.8,311.8,1
5,268,947.77,55.6752,259.092,259.092,1
5,269,947.77,55.6752,452.788,259.092,0.815161
5,270,947.77,55.6752,350.001,259.092,0.908538
5,271,947.77,55.6752,78.1952,78.1952,1
5,272,947.77,55.6752,288.931,78.1952,0.800636
5,273,947.77,55.6752,146.885,146.885,0.930089
5,274,947.77,55.6752,311.332,311.332,0.84071
5,275,947.77,55.6752,261.365,261.365,1
5,276,947.77,55.6752,259.533,259.533,1
5,277,947.77,55.6752,216.495,216.495,1
5,278,947.77,55.6752,241.234,241.234,0.974236
5,279,947.77,55.6752,512.095,512.095,0.751422
5,280,947.77,55.6752,491.555,491.555,1
5,281,900.381,55.6752,440.665,440.665,1
5,282,900.381,55.6752,494.908,494.908,0.941534
5,283,900.381,55.6752,456.858,456.858,1
5,284,900.381,55.6752,294.557,294.557,1
5,285,900.381,55.6752,441.28,441.28,0.849628
5,286,900.381,55.6752,263.083,263.083,1
5,287,900.381,55.6752,467.669,263.083,0.796745
5,288,900.381,55.6752,205.751,205.751,1
5,289,900.381,55.6752,123.416,123.416,1
5,290,900.381,55.6752,117.855,117.855,1
5,291,900.381,55.6752,336.56,336.56,0.784347
5,292,900.381,55.6752,131.63,131.63,1
5,293,900.381,55.6752,155.022,155.022,0.974355
5,294,900.381,55.6752,380.024,380.024,0.778881
5,295,900.381,55.6752,101.236,101.236,1
5,296,900.381,55.6752,85.1814,85.1814,1
5,297,900.381,55.6752,67.874,67.874,1
5,298,900.381,55.6752,245.524,245.524,0.82094
5,299,900.381,55.6752,148.051,148.051,1
5,300,900.381,55.6752,276.59,276.59,0.866961
5,301,900.381,55.6752,493.503,493.503,0.785911
5,302,900.381,55.6752,508.265,508.265,0.983738
