IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,379,82.4804,54.5079,70.0251,60.8977,0.895242
5,380,82.4804,54.5079,80.4758,60.8977,0.788702
5,381,82.4804,54.5079,78.4413,78.4413,0.808398
5,382,82.4804,54.5079,63.5806,63.5806,1
5,383,82.4804,54.5079,83.5529,83.5529,0.784942
5,384,82.4804,54.5079,61.7491,61.7491,1
5,385,82.4804,54.5079,83.326,83.326,0.769819
5,386,82.4804,54.5079,103.508,103.508,0.782947
5,387,82.4804,54.5079,95.4651,95.4651,1
5,388,82.4804,54.5079,92.8932,92.8932,1
5,389,82.4804,54.5079,78.8007,78.8007,1
5,390,82.4804,54.5079,65.7654,65.7654,1
5,391,82.4804,54.5079,63.8355,63.8355,1
5,392,82.4804,54.5079,77.4347,77.4347,0.847998
5,393,82.4804,54.5079,93.6477,93.6477,0.821546
5,394,82.4804,54.5079,101.267,101.267,0.911761
5,395,82.4804,54.5079,96.1369,96.1369,1
5,396,82.4804,54.5079,79.0942,79.0942,1
5,397,82.4804,54.5079,75.3929,75.3929,1
5,398,82.4804,54.5079,91.1013,75.3929,0.826587
5,399,82.4804,54.5079,67.3119,67.3119,1
5,400,82.4804,54.5079,68.7932,68.7932,0.982201
5,401,78.3564,54.5079,61.4727,61.4727,1
5,402,78.3564,54.5079,78.7738,78.7738,0.801877
5,403,78.3564,54.5079,99.7272,78.7738,0.765358
5,404,78.3564,54.5079,99.2379,99.2379,0.770152
5,405,78.3564,54.5079,105.251,105.251,0.926128
5,406,78.3564,54.5079,104.258,104.258,1
5,407,78.3564,54.5079,128.031,128.031,0.73831
5,408,78.3564,54.5079,107.36,107.36,1
5,409,78.3564,54.5079,128.152,128.152,0.766935
5,410,78.3564,54.5079,140.267,140.267,0.856747
5,411,78.3564,54.5079,131.481,131.481,1
5,412,78.3564,54.5079,122.51,122.51,1
5,413,78.3564,54.5079,144.219,144.219,0.75801
5,414,78.3564,54.5079,158.535,144.219,0.833016
5,415,78.3564,54.5079,156.2,156.2,0.858214
5,416,78.3564,54.5079,178.774,178.774,0.74969
5,417,78.3564,54.5079,180.231,180.231,0.981582
5,418,78.3564,54.5079,173.709,173.709,1
5,419,78.3564,54.5079,161.058,161.058,1
5,420,78.3564,54.5079,143.683,143.683,1
5,421,78.3564,54.5079,122.667,122.667,1
5,422,78.3564,54.5079,122.41,122.41,1
5,423,78.3564,54.5079,106.177,106.177,1
5,424,78.3564,54.5079,122.944,122.944,0.807365
5,425,78.3564,54.5079,101.899,101.899,1
5,426,78.3564,54.5079,105.608,105.608,0.95377
5,427,78.3564,54.5079,110.308,110.308,0.941782
5,428,78.3564,54.5079,103.046,103.046,1
5,429,78.3564,54.5079,83.3761,83.3761,1
5,430,78.3564,54.5079,73.3383,73.3383,1
5,431,78.3564,54.5079,58.9686,58.9686,1
5,432,78.3564,54.5079,77.0177,77.0177,0.794259
5,433,78.3564,54.5079,59.3617,59.3617,1
5,434,78.3564,54.5079,62.7213,62.7213,0.95803
5,435,78.3564,54.5079,82.1207,82.1207,0.780689
5,436,78.3564,54.5079,73.4269,73.4269,1
5,437,78.3564,54.5079,88.0655,88.0655,0.829592
5,438,78.3564,54.5079,76.703,76.703,1
5,439,78.3564,54.5079,95.1897,95.1897,0.789835
5,440,78.3564,54.5079,98.3618,98.3618,0.960325
5,441,78.3564,54.5079,115.66,115.66,0.801907
5,442,78.3564,54.5079,120.016,120.016,0.945928
5,443,78.3564,54.5079,138.527,120.016,0.789582
5,444,78.3564,54.5079,125.527,125.527,0.932081
5,445,78.3564,54.5079,147.807,147.807,0.752508
5,446,78.3564,54.5079,167.568,167.568,0.777094
5,447,78.3564,54.5079,166.976,166.976,1
5,448,78.3564,54.5079,148.548,148.548,1
5,449,78.3564,54.5079,164.52,164.52,0.815602
5,450,78.3564,54.5079,179.794,179.794,0.822891
5,451,78.3564,54.5079,167.097,167.097,1
5,452,78.3564,54.5079,145.249,145.249,1
5,453,78.3564,54.5079,165.923,145.249,0.76809
5,454,78.3564,54.5079,151.083,151.083,0.928252
5,455,78.3564,54.5079,138.716,138.716,1
5,456,78.3564,54.5079,154.736,154.736,0.8151
5,457,78.3564,54.5079,154.392,154.392,1
5,458,78.3564,54.5079,135.54,135.54,1
5,459,78.3564,54.5079,131.241,131.241,1
5,460,78.3564,54.5079,122.046,122.046,1
5,461,78.3564,54.5079,102.213,102.213,1
5,462,78.3564,54.5079,124.325,124.325,0.754126
5,463,78.3564,54.5079,123.038,123.038,1
5,464,78.3564,54.5079,120.085,120.085,1
5,465,78.3564,54.5079,114.812,114.812,1
5,466,78.3564,54.5079,110.883,110.883,1
5,467,78.3564,54.5079,95.1493,95.1493,1
5,468,78.3564,54.5079,117.988,117.988,0.74716
5,469,78.3564,54.5079,142.733,142.733,0.72921
5,470,78.3564,54.5079,130.35,130.35,1
5,471,78.3564,54.5079,127.09,127.09,1
5,472,78.3564,54.5079,139.251,139.251,0.856241
5,473,78.3564,54.5079,128.705,128.705,1
5,474,78.3564,54.5079,142.409,142.409,0.839552
5,475,78.3564,54.5079,129.616,129.616,1
5,476,78.3564,54.5079,127.823,127.823,1
5,477,78.3564,54.5079,110.367,110.367,1
5,478,78.3564,54.5079,109.354,109.354,1
5,479,78.3564,54.5079,127.075,127.075,0.797593
5,480,78.3564,54.5079,124.431,124.431,1
5,481,78.3564,54.5079,141.205,141.205,0.807294
5,482,78.3564,54.5079,147.478,147.478,0.923057
5,483,78.3564,54.5079,124.161,124.161,1
5,484,78.3564,54.5079,110.001,110.001,1
5,485,78.3564,54.5079,131.958,131.958,0.755618
5,486,78.3564,54.5079,138.085,138.085,0.924774
5,487,78.3564,54.5079,157.187,157.187,0.783667
5,488,78.3564,54.5079,137.769,137.769,1
5,489,78.3564,54.5079,127.586,127.586,1
5,490,78.3564,54.5079,125.293,125.293,1
5,491,78.3564,54.5079,124.952,124.952,1
5,492,78.3564,54.5079,135.281,135.281,0.876502
