IdVuelo,TiempoEntrada,X_In,Y_In,Z_In,TiempoSalidaPlan,X_SalP,Y_SalP,Z_SalP,HayConflicto,Resuelto,TipoManiobra,Magnitud,TiempoSalidaReal,X_SalR,Y_SalR,Z_SalR, NumAvionesAct
2292,11423.0000,948.7421,46.9738,8.0000,11683.0283,-0.0000,528.5051,8.0000,0,0,-1,0.0000,11683.0283,-0.0000,528.5051,8.0000,56
2293,11427.0000,0.0000,365.7130,8.5965,11660.5664,1000.0000,543.7308,8.5965,0,0,-1,0.0000,11660.5664,1000.0000,543.7308,8.5965,56
2294,11433.0000,0.0000,789.7708,9.1733,11653.4941,756.4418,-0.0000,9.1733,0,0,-1,0.0000,11653.4941,756.4418,-0.0000,9.1733,56
2295,11438.0000,1000.0000,744.2182,9.0794,11812.9590,53.9186,-0.0000,9.0794,0,0,-1,0.0000,11812.9590,53.9186,-0.0000,9.0794,55
2296,11444.0000,711.7112,0.0000,8.6185,11715.3408,294.7526,1000.0001,8.6185,0,0,-1,0.0000,11715.3408,294.7526,1000.0001,8.6185,56
2297,11450.0000,100.9210,292.1057,15.0000,11659.2891,1000.0000,478.9380,15.0000,0,0,-1,0.0000,11659.2891,1000.0000,478.9380,15.0000,57
2298,11455.0000,925.7618,1000.0000,8.2434,11718.6660,-0.0000,286.9873,8.2434,0,0,-1,0.0000,11718.6660,-0.0000,286.9873,8.2434,56
2299,11460.0000,367.5347,238.5223,8.0000,11711.0352,612.5025,1000.0000,8.0000,0,0,-1,0.0000,11711.0352,612.5025,1000.0000,8.0000,57
2300,11466.0000,0.0000,36.3911,9.5003,11718.3271,1000.0000,752.1991,9.5003,0,0,-1,0.0000,11718.3271,1000.0000,752.1991,9.5003,57
2301,11471.0000,636.5729,271.6703,8.0000,11765.6006,-0.0000,885.5197,8.0000,0,0,-1,0.0000,11765.6006,-0.0000,885.5197,8.0000,57
2302,11475.0000,983.2489,57.0680,15.0000,11836.3613,-0.0000,669.2719,15.0000,0,0,-1,0.0000,11836.3613,-0.0000,669.2719,15.0000,58
2303,11481.0000,0.0000,731.7076,10.5401,11792.9980,1000.0000,510.7177,10.5401,0,0,-1,0.0000,11792.9980,1000.0000,510.7177,10.5401,58
2304,11486.0000,185.0780,792.1631,8.0000,11691.8613,1000.0000,404.1547,8.0000,0,0,-1,0.0000,11691.8613,1000.0000,404.1547,8.0000,57
2305,11491.0000,92.4292,502.8894,8.0000,11714.8525,1000.0001,507.6811,8.0000,0,0,-1,0.0000,11714.8525,1000.0001,507.6811,8.0000,57
2306,11496.0000,0.0000,408.4619,10.4430,11728.7236,1000.0000,261.6661,10.4430,0,0,-1,0.0000,11728.7236,1000.0000,261.6661,10.4430,57
2307,11502.0000,0.0000,591.7385,12.3812,11833.8428,1000.0000,395.1637,12.3812,0,0,-1,0.0000,11833.8428,1000.0000,395.1637,12.3812,58
2308,11506.0000,13.3734,75.4693,8.0000,11750.7881,1000.0000,511.8903,8.0000,0,0,-1,0.0000,11750.7881,1000.0000,511.8903,8.0000,59
2309,11511.0000,1000.0000,759.5955,14.3802,11835.8574,-0.0000,421.2384,14.3802,0,0,-1,0.0000,11835.8574,-0.0000,421.2384,14.3802,59
2310,11515.0000,1000.0000,973.5328,12.4356,11890.5469,-0.0000,205.7108,12.4356,0,0,-1,0.0000,11890.5469,-0.0000,205.7108,12.4356,58
2311,11520.0000,0.0000,199.2323,8.2247,11789.7031,963.9878,1000.0001,8.2247,0,0,-1,0.0000,11789.7031,963.9878,1000.0001,8.2247,58
2312,11526.0000,0.0000,960.1354,9.4869,11819.2041,537.7302,-0.0000,9.4869,0,0,-1,0.0000,11819.2041,537.7302,-0.0000,9.4869,58
2313,11531.0000,240.4759,191.9710,15.0000,11724.7617,643.5672,1000.0000,15.0000,0,0,-1,0.0000,11724.7617,643.5672,1000.0000,15.0000,59
2314,11535.0000,819.2647,0.0000,8.0162,11873.1553,-0.0000,884.3101,8.0162,0,0,-1,0.0000,11873.1553,-0.0000,884.3101,8.0162,59
2315,11541.0000,88.6779,0.0000,9.5282,11897.4521,513.0195,1000.0000,9.5282,0,0,-1,0.0000,11897.4521,513.0195,1000.0000,9.5282,59
2316,11547.0000,727.0881,1000.0000,9.3617,11814.6387,-0.0000,159.5636,9.3617,0,0,-1,0.0000,11814.6387,-0.0000,159.5636,9.3617,57
2317,11552.0000,816.8842,0.0000,11.7070,11902.7178,316.4872,999.9999,11.7070,0,0,-1,0.0000,11902.7178,316.4872,999.9999,11.7070,55
2318,11558.0000,0.0000,260.3272,11.6462,11857.1279,1000.0000,770.3334,11.6462,0,0,-1,0.0000,11857.1279,1000.0000,770.3334,11.6462,53
2319,11562.0000,819.9451,0.0000,10.6577,11878.2734,595.4503,1000.0001,10.6577,0,0,-1,0.0000,11878.2734,595.4503,1000.0001,10.6577,54
2320,11568.0000,88.4361,899.5742,8.0000,11922.8877,695.5390,-0.0000,8.0000,0,0,-1,0.0000,11922.8877,695.5390,-0.0000,8.0000,54
2321,11573.0000,518.8177,520.9147,8.0000,11724.8691,-0.0000,46.1040,8.0000,0,0,-1,0.0000,11724.8691,-0.0000,46.1040,8.0000,55
2322,11579.0000,93.5889,907.0036,15.0000,11799.4639,701.4040,-0.0000,15.0000,0,0,-1,0.0000,11799.4639,701.4040,-0.0000,15.0000,56
2323,11584.0000,760.5961,958.3395,8.0000,11851.2725,488.8321,-0.0000,8.0000,0,0,-1,0.0000,11851.2725,488.8321,-0.0000,8.0000,56
2324,11590.0000,817.1155,1000.0000,14.4055,11798.0781,589.7663,-0.0000,14.4055,0,0,-1,0.0000,11798.0781,589.7663,-0.0000,14.4055,56
