IdVuelo,TiempoEntrada,X_In,Y_In,Z_In,TiempoSalidaPlan,X_SalP,Y_SalP,Z_SalP,HayConflicto,Resuelto,TipoManiobra,Magnitud,TiempoSalidaReal,X_SalR,Y_SalR,Z_SalR, NumAvionesAct
1,0.0000,140.1971,462.5747,8.0000,266.4333,1000.0001,638.3882,8.0000,0,0,-1,0.0000,266.4333,1000.0001,638.3882,8.0000,0
2,12.0000,1000.0000,26.4385,12.5060,259.2921,-0.0000,548.9830,12.5060,0,0,-1,0.0000,259.2921,-0.0000,548.9830,12.5060,1
3,19.0000,1000.0000,319.4703,9.4931,399.2363,-0.0000,886.2310,9.4931,0,0,-1,0.0000,399.2363,-0.0000,886.2310,9.4931,2
4,33.0000,279.2352,222.7778,15.0000,258.0892,673.1286,999.9999,15.0000,0,0,-1,0.0000,258.0892,673.1286,999.9999,15.0000,3
5,39.0000,0.0000,161.9069,11.4396,375.7263,1000.0001,756.5705,11.4396,0,0,-1,0.0000,375.7263,1000.0001,756.5705,11.4396,4
6,52.0000,270.6940,0.0000,10.6880,276.7957,522.1316,999.9999,10.6880,0,0,-1,0.0000,276.7957,522.1316,999.9999,10.6880,5
7,64.0000,471.7381,945.8964,15.0000,289.2294,199.4428,-0.0000,15.0000,0,0,-1,0.0000,289.2294,199.4428,-0.0000,15.0000,6
8,71.0000,285.0769,890.7986,8.0000,282.2909,593.7270,-0.0000,8.0000,0,0,-1,0.0000,282.2909,593.7270,-0.0000,8.0000,7
9,77.0000,494.9695,967.3601,15.0000,336.0695,554.7197,-0.0000,15.0000,0,0,-1,0.0000,336.0695,554.7197,-0.0000,15.0000,8
10,84.0000,854.5967,0.0000,9.4250,385.8403,223.9901,999.9999,9.4250,0,0,-1,0.0000,385.8403,223.9901,999.9999,9.4250,9
11,89.0000,204.0537,0.0000,9.4766,399.9230,1000.0000,884.8983,9.4766,0,0,-1,0.0000,399.9230,1000.0000,884.8983,9.4766,10
12,96.0000,781.0721,0.0000,14.1037,345.3923,582.7975,1000.0000,14.1037,0,0,-1,0.0000,345.3923,582.7975,1000.0000,14.1037,11
13,109.0000,700.9202,412.4753,8.0000,293.5749,59.7902,1000.0001,8.0000,0,0,-1,0.0000,293.5749,59.7902,1000.0001,8.0000,12
14,117.0000,1000.0000,22.4981,10.7194,431.3778,-0.0000,470.4251,10.7194,0,0,-1,0.0000,431.3778,-0.0000,470.4251,10.7194,13
15,125.0000,803.2180,20.8445,8.0000,480.4830,287.8211,1000.0000,8.0000,0,0,-1,0.0000,480.4830,287.8211,1000.0000,8.0000,14
16,139.0000,967.3223,706.4683,8.0000,370.0160,-0.0000,395.0329,8.0000,0,0,-1,0.0000,370.0160,-0.0000,395.0329,8.0000,15
17,150.0000,229.3096,783.0001,15.0000,418.8853,1000.0000,131.7573,15.0000,0,0,-1,0.0000,418.8853,1000.0000,131.7573,15.0000,16
18,155.0000,0.0000,499.5760,11.9408,429.5580,1000.0000,847.8600,11.9408,0,0,-1,0.0000,429.5580,1000.0000,847.8600,11.9408,17
19,161.0000,0.0000,982.5978,13.5000,617.1262,1000.0000,30.6370,13.5000,0,0,-1,0.0000,617.1262,1000.0000,30.6370,13.5000,18
20,172.0000,72.1075,733.2808,15.0000,452.6433,1000.0000,12.1632,15.0000,0,0,-1,0.0000,452.6433,1000.0000,12.1632,15.0000,19
21,185.0000,1000.0000,612.3037,14.9459,440.1294,-0.0000,63.2068,14.9459,0,0,-1,0.0000,440.1294,-0.0000,63.2068,14.9459,20
22,194.0000,746.3469,303.7795,8.0000,405.0912,-0.0000,558.4074,8.0000,0,0,-1,0.0000,405.0912,-0.0000,558.4074,8.0000,21
23,207.0000,677.9518,0.0000,10.3867,477.3360,590.1273,1000.0001,10.3867,0,0,-1,0.0000,477.3360,590.1273,1000.0001,10.3867,22
24,214.0000,0.0000,309.6447,14.3931,441.4023,999.9999,609.2762,14.3931,0,0,-1,0.0000,441.4023,999.9999,609.2762,14.3931,23
25,221.0000,1000.0000,725.3291,11.0885,465.3383,-0.0000,573.2396,11.0885,0,0,-1,0.0000,465.3383,-0.0000,573.2396,11.0885,24
26,228.0000,229.6098,1000.0000,10.4735,475.8491,429.3194,-0.0000,10.4735,0,0,-1,0.0000,475.8491,429.3194,-0.0000,10.4735,25
27,240.0000,126.0888,748.1992,8.0000,464.9429,1000.0001,49.0149,8.0000,0,0,-1,0.0000,464.9429,1000.0001,49.0149,8.0000,26
28,249.0000,0.0000,694.6302,8.5370,550.7983,1000.0000,536.8743,8.5370,0,0,-1,0.0000,550.7983,1000.0000,536.8743,8.5370,27
29,263.0000,473.1387,702.8909,15.0000,413.4625,703.7206,-0.0000,15.0000,0,0,-1,0.0000,413.4625,703.7206,-0.0000,15.0000,26
30,270.0000,585.0525,670.7803,15.0000,487.4539,223.5597,-0.0000,15.0000,0,0,-1,0.0000,487.4539,223.5597,-0.0000,15.0000,26
31,275.0000,180.8234,230.6479,15.0000,493.8994,630.7264,999.9999,15.0000,0,0,-1,0.0000,493.8994,630.7264,999.9999,15.0000,27
32,283.0000,870.0204,1000.0000,13.8828,578.6025,-0.0000,411.1290,13.8828,0,0,-1,0.0000,578.6025,-0.0000,411.1290,13.8828,26
33,292.0000,251.1063,613.0483,15.0000,523.2589,935.4044,-0.0000,15.0000,0,0,-1,0.0000,523.2589,935.4044,-0.0000,15.0000,26
34,304.0000,354.9046,0.0000,9.4292,571.2972,925.4809,1000.0000,9.4292,0,0,-1,0.0000,571.2972,925.4809,1000.0000,9.4292,26
35,311.0000,0.0000,336.2899,9.5194,558.8204,999.9999,820.3927,9.5194,0,0,-1,0.0000,558.8204,999.9999,820.3927,9.5194,27
36,324.0000,0.0000,100.8738,11.3309,680.7605,1000.0000,945.7726,11.3309,0,0,-1,0.0000,680.7605,1000.0000,945.7726,11.3309,28
37,338.0000,824.9887,1000.0000,13.0201,592.9536,-0.0000,258.0513,13.0201,0,0,-1,0.0000,592.9536,-0.0000,258.0513,13.0201,28
38,351.0000,5.2068,0.0000,10.9536,757.9033,1000.0000,857.1374,10.9536,0,0,-1,0.0000,757.9033,1000.0000,857.1374,10.9536,28
39,357.0000,1000.0000,521.0574,12.4724,357.0000,1000.0000,521.0574,12.4724,0,0,-1,0.0000,357.0000,1000.0000,521.0574,12.4724,29
40,365.0000,633.3920,0.0000,12.7565,628.8779,303.3688,1000.0000,12.7565,0,0,-1,0.0000,628.8779,303.3688,1000.0000,12.7565,29
41,371.0000,803.2443,1000.0000,13.6524,675.2908,441.5934,-0.0000,13.3647,1,1,1,0.0000,675.2908,441.5934,-0.0000,13.6524,29
42,381.0000,540.6555,0.0000,10.8911,698.9564,500.4864,999.9999,10.8911,0,0,-1,0.0000,698.9564,500.4864,999.9999,10.8911,29
43,393.0000,1000.0000,983.7211,12.5094,691.7266,-0.0000,291.9347,12.5094,0,0,-1,0.0000,691.7266,-0.0000,291.9347,12.5094,29
44,400.0000,970.2932,492.5210,15.0000,678.8874,-0.0000,450.0803,15.0000,0,0,-1,0.0000,678.8874,-0.0000,450.0803,15.0000,28
45,407.0000,153.2077,715.0617,8.0000,677.7136,999.9999,325.0117,8.0000,0,0,-1,0.0000,677.7136,999.9999,325.0117,8.0000,28
46,421.0000,245.5586,1000.0000,14.6965,691.8522,1000.0000,170.5669,14.6965,0,0,-1,0.0000,691.8522,1000.0000,170.5669,14.6965,27
47,430.0000,364.2821,517.0222,8.0000,628.0774,1000.0000,523.8361,8.0000,0,0,-1,0.0000,628.0774,1000.0000,523.8361,8.0000,27
48,435.0000,75.9615,399.0805,8.0000,767.1196,999.9999,843.4304,8.0000,0,0,-1,0.0000,767.1196,999.9999,843.4304,8.0000,27
49,449.0000,647.2963,798.8669,15.0000,671.4309,558.0868,-0.0000,15.0000,0,0,-1,0.0000,671.4309,558.0868,-0.0000,15.0000,26
50,462.0000,0.0000,582.5983,11.7369,676.6438,1000.0000,539.1797,11.7369,0,0,-1,0.0000,676.6438,1000.0000,539.1797,11.7369,26
51,476.0000,132.1070,0.0000,14.6324,791.6680,954.3464,1000.0000,14.6324,0,0,-1,0.0000,791.6680,954.3464,1000.0000,14.6324,24
52,490.0000,5.2673,151.3036,15.0000,749.8834,867.3597,999.9999,15.0000,0,0,-1,0.0000,749.8834,867.3597,999.9999,15.0000,22
53,503.0000,774.0174,1000.0000,11.8889,747.1412,-0.0000,140.8856,11.8889,0,0,-1,0.0000,747.1412,-0.0000,140.8856,11.8889,22
54,516.0000,609.7449,441.8151,8.0000,689.3611,71.3155,1000.0000,8.0000,0,0,-1,0.0000,689.3611,71.3155,1000.0000,8.0000,23
55,521.0000,96.0130,1000.0000,10.7064,751.3615,561.2073,-0.0000,10.7064,0,0,-1,0.0000,751.3615,561.2073,-0.0000,10.7064,24
56,529.0000,1000.0000,123.1626,12.8871,789.8424,35.9460,1000.0000,12.8871,0,0,-1,0.0000,789.8424,35.9460,1000.0000,12.8871,24
57,534.0000,525.8602,1000.0000,11.4048,806.9318,485.9603,-0.0000,11.4048,0,0,-1,0.0000,806.9318,485.9603,-0.0000,11.4048,25
58,547.0000,756.8462,457.1235,15.0000,728.5114,-0.0000,709.3148,15.0000,0,0,-1,0.0000,728.5114,-0.0000,709.3148,15.0000,26
59,557.0000,1000.0000,642.7543,12.6716,813.1953,-0.0000,141.1120,12.6716,0,0,-1,0.0000,813.1953,-0.0000,141.1120,12.6716,26
60,567.0000,0.0000,61.3801,12.3563,863.3469,999.9999,658.3268,12.3563,0,0,-1,0.0000,863.3469,999.9999,658.3268,12.3563,26
61,579.0000,0.0000,378.6009,9.9000,904.0233,1000.0000,812.1868,9.9000,0,0,-1,0.0000,904.0233,1000.0000,812.1868,9.9000,25
62,589.0000,779.3162,703.2153,15.0000,797.1433,225.1888,-0.0000,15.0000,0,0,-1,0.0000,797.1433,225.1888,-0.0000,15.0000,26
63,596.0000,502.7383,28.9988,15.0000,877.3741,269.2067,1000.0000,15.0000,0,0,-1,0.0000,877.3741,269.2067,1000.0000,15.0000,26
64,607.0000,0.0000,774.9323,8.8020,960.3893,999.9999,161.5136,8.8020,0,0,-1,0.0000,960.3893,999.9999,161.5136,8.8020,27
65,616.0000,1000.0000,603.7924,8.1257,939.7159,-0.0000,43.2472,8.1257,0,0,-1,0.0000,939.7159,-0.0000,43.2472,8.1257,28
66,626.0000,9.9389,1000.0000,14.2205,1010.3928,1000.0000,340.5164,14.2205,0,0,-1,0.0000,1010.3928,1000.0000,340.5164,14.2205,28
67,637.0000,251.4766,0.0000,9.6807,1023.9377,884.6492,1000.0000,9.6807,0,0,-1,0.0000,1023.9377,884.6492,1000.0000,9.6807,27
68,651.0000,551.4678,1000.0000,14.0084,905.2406,739.8696,-0.0000,14.0084,0,0,-1,0.0000,905.2406,739.8696,-0.0000,14.0084,28
69,658.0000,160.6773,443.8609,8.0000,885.6018,999.9999,648.0352,8.0000,0,0,-1,0.0000,885.6018,999.9999,648.0352,8.0000,29
70,664.0000,735.5857,1000.0000,13.4303,1000.1142,353.6250,-0.0000,13.4303,0,0,-1,0.0000,1000.1142,353.6250,-0.0000,13.4303,30
71,676.0000,1000.0000,735.9681,10.9837,900.9290,-0.0000,550.1632,10.9837,0,0,-1,0.0000,900.9290,-0.0000,550.1632,10.9837,29
72,690.0000,1000.0000,501.0330,14.3753,966.3936,-0.0000,374.7296,14.3753,0,0,-1,0.0000,966.3936,-0.0000,374.7296,14.3753,25
73,698.0000,717.5417,1000.0000,11.7793,1069.6006,146.7978,-0.0000,11.7793,0,0,-1,0.0000,1069.6006,146.7978,-0.0000,11.7793,24
74,711.0000,0.0000,162.6764,12.7890,975.6957,1000.0000,462.7279,12.7890,0,0,-1,0.0000,975.6957,1000.0000,462.7279,12.7890,24
75,718.0000,190.4170,758.9666,15.0000,940.5677,1000.0000,160.2760,15.0000,0,0,-1,0.0000,940.5677,1000.0000,160.2760,15.0000,25
76,726.0000,283.0757,1000.0000,14.7511,993.9027,1000.0000,238.2555,14.7511,0,0,-1,0.0000,993.9027,1000.0000,238.2555,14.7511,26
77,732.0000,451.8933,685.7959,8.0000,882.8669,687.6890,-0.0000,8.0000,0,0,-1,0.0000,882.8669,687.6890,-0.0000,8.0000,26
78,737.0000,0.0000,723.5662,9.5150,975.3871,1000.0001,242.5967,9.5150,0,0,-1,0.0000,975.3871,1000.0001,242.5967,9.5150,27
79,747.0000,0.0000,452.1323,10.2092,1076.6825,1000.0001,203.7525,10.2092,0,0,-1,0.0000,1076.6825,1000.0001,203.7525,10.2092,28
80,758.0000,64.0863,439.7141,8.0000,976.7327,1000.0000,767.1915,8.0000,0,0,-1,0.0000,976.7327,1000.0000,767.1915,8.0000,25
81,769.0000,489.8011,1000.0000,13.3926,1026.1240,448.9283,-0.0000,13.3926,0,0,-1,0.0000,1026.1240,448.9283,-0.0000,13.3926,25
82,780.0000,21.7234,0.0000,12.3128,1086.7245,981.5009,1000.0000,12.3128,0,0,-1,0.0000,1086.7245,981.5009,1000.0000,12.3128,26
83,790.0000,353.1703,684.8521,8.0000,995.4750,734.8601,-0.0000,8.0000,0,0,-1,0.0000,995.4750,734.8601,-0.0000,8.0000,26
84,798.0000,277.9300,1000.0000,13.7814,1041.7007,491.1923,-0.0000,13.7814,0,0,-1,0.0000,1041.7007,491.1923,-0.0000,13.7814,25
85,804.0000,448.1448,0.0000,13.3118,1087.2356,440.9272,1000.0001,13.3118,0,0,-1,0.0000,1087.2356,440.9272,1000.0001,13.3118,26
86,809.0000,1000.0000,257.3075,12.5900,1074.9336,-0.0000,365.0504,12.5900,0,0,-1,0.0000,1074.9336,-0.0000,365.0504,12.5900,26
87,817.0000,935.5325,433.4839,15.0000,1096.2780,-0.0000,797.8519,15.0000,0,0,-1,0.0000,1096.2780,-0.0000,797.8519,15.0000,26
88,830.0000,464.9003,205.5757,8.0000,1005.3198,298.7406,1000.0001,8.0000,0,0,-1,0.0000,1005.3198,298.7406,1000.0001,8.0000,27
89,838.0000,759.9073,877.3289,8.0000,1070.4868,-0.0000,42.7652,8.0000,0,0,-1,0.0000,1070.4868,-0.0000,42.7652,8.0000,28
90,843.0000,981.8113,897.4149,15.0000,1160.9227,355.2956,-0.0000,15.0000,0,0,-1,0.0000,1160.9227,355.2956,-0.0000,15.0000,29
91,851.0000,730.9975,0.0000,10.6869,1165.5726,510.5057,999.9999,10.6869,0,0,-1,0.0000,1165.5726,510.5057,999.9999,10.6869,30
92,860.0000,273.9818,604.6036,8.0000,1097.4644,999.9999,153.8358,8.0000,0,0,-1,0.0000,1097.4644,999.9999,153.8358,8.0000,31
93,867.0000,935.9459,719.6403,8.0000,1220.2681,-0.0000,62.8885,8.0000,0,0,-1,0.0000,1220.2681,-0.0000,62.8885,8.0000,31
94,880.0000,371.1233,521.6370,15.0000,1031.3849,999.9999,202.1550,15.0000,0,0,-1,0.0000,1031.3849,999.9999,202.1550,15.0000,31
95,894.0000,0.0000,113.5027,8.4598,1165.5298,999.9999,490.2948,8.4598,0,0,-1,0.0000,1165.5298,999.9999,490.2948,8.4598,30
96,907.0000,520.0451,921.1028,8.0000,1176.5635,388.9660,-0.0000,8.0000,0,0,-1,0.0000,1176.5635,388.9660,-0.0000,8.0000,28
97,915.0000,1000.0000,258.2628,11.9297,1201.7218,-0.0000,908.0474,11.9297,0,0,-1,0.0000,1201.7218,-0.0000,908.0474,11.9297,29
98,925.0000,1000.0000,836.1087,10.2919,1268.6908,-0.0000,201.2429,10.2919,0,0,-1,0.0000,1268.6908,-0.0000,201.2429,10.2919,30
99,937.0000,548.4355,1000.0000,14.4478,1198.7629,761.7999,-0.0000,14.4478,0,0,-1,0.0000,1198.7629,761.7999,-0.0000,14.4478,31
100,951.0000,1000.0000,61.7376,12.4214,1222.7156,226.2972,1000.0000,12.4214,0,0,-1,0.0000,1222.7156,226.2972,1000.0000,12.4214,30
101,956.0000,3.3877,816.9244,15.0000,1193.7874,1000.0000,276.6743,15.0000,0,0,-1,0.0000,1193.7874,1000.0000,276.6743,15.0000,31
102,965.0000,1000.0000,558.8488,13.6777,1194.6619,-0.0000,173.3549,13.6777,0,0,-1,0.0000,1194.6619,-0.0000,173.3549,13.6777,31
103,973.0000,411.1841,0.0000,9.7669,1226.0916,256.3172,1000.0000,9.7669,0,0,-1,0.0000,1226.0916,256.3172,1000.0000,9.7669,31
104,978.0000,1000.0000,788.4144,9.3814,1231.3879,114.5860,-0.0000,9.3814,0,0,-1,0.0000,1231.3879,114.5860,-0.0000,9.3814,29
105,986.0000,55.3742,1000.0000,11.7163,1239.7900,624.9862,-0.0000,11.7163,0,0,-1,0.0000,1239.7900,624.9862,-0.0000,11.7163,30
106,1000.0000,326.9408,0.0000,11.8309,1228.7524,510.6562,1000.0001,11.8309,0,0,-1,0.0000,1228.7524,510.6562,1000.0001,11.8309,29
107,1005.0000,0.0000,132.8449,9.8571,1390.1643,857.3984,1000.0000,9.8571,0,0,-1,0.0000,1390.1643,857.3984,1000.0000,9.8571,29
108,1019.0000,609.1111,0.0000,11.7619,1290.0223,169.9762,1000.0001,11.7619,0,0,-1,0.0000,1290.0223,169.9762,1000.0001,11.7619,28
109,1032.0000,645.6743,192.1721,8.0000,1256.8662,50.0037,999.9999,8.0000,0,0,-1,0.0000,1256.8662,50.0037,999.9999,8.0000,26
110,1042.0000,852.2604,0.0000,13.4882,1362.3159,-0.0000,609.6929,13.4882,0,0,-1,0.0000,1362.3159,-0.0000,609.6929,13.4882,26
111,1047.0000,0.0000,248.7338,8.3913,1320.8826,1000.0000,616.5428,8.3913,0,0,-1,0.0000,1320.8826,1000.0000,616.5428,8.3913,27
112,1053.0000,602.5947,52.2083,15.0000,1308.0215,483.2789,999.9999,15.0000,0,0,-1,0.0000,1308.0215,483.2789,999.9999,15.0000,28
113,1062.0000,184.4798,489.6559,15.0000,1306.5240,1000.0000,641.0262,15.0000,0,0,-1,0.0000,1306.5240,1000.0000,641.0262,15.0000,29
114,1067.0000,7.3126,487.8102,8.0000,1324.7640,999.9999,374.3878,8.0000,0,0,-1,0.0000,1324.7640,999.9999,374.3878,8.0000,30
115,1076.0000,147.2372,0.0000,12.5135,1324.1970,1000.0000,719.4286,12.5135,0,0,-1,0.0000,1324.1970,1000.0000,719.4286,12.5135,28
116,1082.0000,1000.0000,115.5431,13.4387,1378.0513,-0.0000,825.3306,13.4387,0,0,-1,0.0000,1378.0513,-0.0000,825.3306,13.4387,28
117,1096.0000,297.0444,85.6331,8.0000,1357.0001,443.0988,1000.0001,8.0000,0,0,-1,0.0000,1357.0001,443.0988,1000.0001,8.0000,27
118,1107.0000,189.5658,593.6447,8.0000,1329.6364,999.9999,50.5228,8.0000,0,0,-1,0.0000,1329.6364,999.9999,50.5228,8.0000,26
119,1115.0000,0.0000,561.9110,8.8737,1361.1987,1000.0000,399.1272,8.8737,0,0,-1,0.0000,1361.1987,1000.0000,399.1272,8.8737,27
120,1122.0000,788.7004,478.0829,8.0000,1302.3290,-0.0000,721.4189,8.0000,0,0,-1,0.0000,1302.3290,-0.0000,721.4189,8.0000,28
121,1128.0000,0.0000,129.3588,10.3197,1449.3992,1000.0001,637.3235,10.3197,0,0,-1,0.0000,1449.3992,1000.0001,637.3235,10.3197,29
122,1136.0000,259.3247,991.5975,8.0000,1408.7434,578.9570,-0.0000,8.0000,0,0,-1,0.0000,1408.7434,578.9570,-0.0000,8.0000,30
123,1147.0000,0.0000,448.5455,11.6542,1348.7394,1000.0000,513.5967,11.6542,0,0,-1,0.0000,1348.7394,1000.0000,513.5967,11.6542,31
124,1154.0000,602.2781,1000.0000,13.3439,1368.4084,407.8542,-0.0000,13.3439,0,0,-1,0.0000,1368.4084,407.8542,-0.0000,13.3439,32
125,1159.0000,305.5553,1000.0000,12.5466,1394.2848,834.4999,-0.0000,12.5466,0,0,-1,0.0000,1394.2848,834.4999,-0.0000,12.5466,33
126,1168.0000,90.1780,0.0000,14.0793,1519.6167,520.4883,1000.0001,14.0793,0,0,-1,0.0000,1519.6167,520.4883,1000.0001,14.0793,31
127,1175.0000,0.0000,637.9761,14.4870,1409.5713,1000.0000,641.0157,14.4870,0,0,-1,0.0000,1409.5713,1000.0000,641.0157,14.4870,32
128,1183.0000,1000.0000,193.9931,8.9276,1417.3035,353.8515,1000.0000,8.9276,0,0,-1,0.0000,1417.3035,353.8515,1000.0000,8.9276,32
129,1195.0000,828.0477,0.0000,13.1113,1569.4336,0.6606,1000.0001,13.1113,0,0,-1,0.0000,1569.4336,0.6606,1000.0001,13.1113,31
130,1208.0000,354.7028,250.7680,15.0000,1425.1866,594.2933,999.9999,15.0000,0,0,-1,0.0000,1425.1866,594.2933,999.9999,15.0000,30
131,1222.0000,116.7680,1000.0000,13.3488,1546.3855,722.5142,-0.0000,13.3488,0,0,-1,0.0000,1546.3855,722.5142,-0.0000,13.3488,30
132,1227.0000,444.4991,1000.0000,14.9569,1469.6943,492.8068,-0.0000,14.9569,0,0,-1,0.0000,1469.6943,492.8068,-0.0000,14.9569,29
133,1237.0000,972.8527,1000.0000,14.9321,1570.1179,-0.0000,493.3081,14.9321,0,0,-1,0.0000,1570.1179,-0.0000,493.3081,14.9321,28
134,1249.0000,1000.0000,760.8491,11.9113,1489.6760,-0.0000,528.9516,11.9113,0,0,-1,0.0000,1489.6760,-0.0000,528.9516,11.9113,28
135,1257.0000,125.3238,43.7774,15.0000,1500.1802,999.9999,877.8747,15.0000,0,0,-1,0.0000,1500.1802,999.9999,877.8747,15.0000,28
136,1269.0000,754.4827,388.7606,8.0000,1497.3901,-0.0000,551.2598,8.0000,0,0,-1,0.0000,1497.3901,-0.0000,551.2598,8.0000,28
137,1276.0000,937.6884,1000.0000,8.6075,1595.5453,166.9982,-0.0000,8.6075,0,0,-1,0.0000,1595.5453,166.9982,-0.0000,8.6075,29
138,1290.0000,48.6994,0.0000,9.3230,1686.3239,862.1102,1000.0000,9.3230,0,0,-1,0.0000,1686.3239,862.1102,1000.0000,9.3230,30
139,1297.0000,674.9425,783.1907,15.0000,1534.6920,-0.0000,7.0153,15.0000,0,0,-1,0.0000,1534.6920,-0.0000,7.0153,15.0000,30
140,1302.0000,328.8931,1000.0000,8.6613,1640.0544,963.0392,-0.0000,8.6613,0,0,-1,0.0000,1640.0544,963.0392,-0.0000,8.6613,31
141,1314.0000,1000.0000,210.3920,11.3526,1659.1704,-0.0000,487.9158,11.3526,0,0,-1,0.0000,1659.1704,-0.0000,487.9158,11.3526,29
142,1324.0000,0.0000,238.5563,8.1405,1629.2671,999.9999,567.1334,8.1405,0,0,-1,0.0000,1629.2671,999.9999,567.1334,8.1405,29
143,1329.0000,191.2051,0.0000,8.4940,1620.7061,617.7783,999.9999,8.4940,0,0,-1,0.0000,1620.7061,617.7783,999.9999,8.4940,28
144,1339.0000,1000.0000,61.5547,14.2285,1703.2233,421.7831,1000.0000,14.2285,0,0,-1,0.0000,1703.2233,421.7831,1000.0000,14.2285,28
145,1346.0000,412.1070,1000.0000,11.4528,1634.7734,988.4029,-0.0000,11.4528,0,0,-1,0.0000,1634.7734,988.4029,-0.0000,11.4528,29
146,1355.0000,0.0000,195.2574,8.8078,1575.3010,1000.0000,649.1359,8.8078,0,0,-1,0.0000,1575.3010,1000.0000,649.1359,8.8078,29
147,1369.0000,120.4842,1000.0000,12.7468,1651.8777,1000.0000,222.3792,12.7468,0,0,-1,0.0000,1651.8777,1000.0000,222.3792,12.7468,26
148,1374.0000,1000.0000,949.3160,8.8531,1720.5931,221.8804,-0.0000,8.8531,0,0,-1,0.0000,1720.5931,221.8804,-0.0000,8.8531,27
149,1384.0000,402.9352,515.1254,8.0000,1541.3983,999.9999,518.5109,8.0000,0,0,-1,0.0000,1541.3983,999.9999,518.5109,8.0000,27
150,1396.0000,305.9630,0.0000,13.1838,1700.0356,785.5621,1000.0001,13.1838,0,0,-1,0.0000,1700.0356,785.5621,1000.0001,13.1838,26
151,1402.0000,1000.0000,217.8624,14.3740,1626.4216,-0.0000,434.7150,14.3740,0,0,-1,0.0000,1626.4216,-0.0000,434.7150,14.3740,27
152,1408.0000,90.8443,0.0000,13.5546,1737.0801,911.5777,1000.0000,13.5546,0,0,-1,0.0000,1737.0801,911.5777,1000.0000,13.5546,28
153,1418.0000,1000.0000,303.2390,13.4426,1641.2074,-0.0000,466.7526,13.4426,0,0,-1,0.0000,1641.2074,-0.0000,466.7526,13.4426,26
154,1426.0000,1000.0000,124.7604,11.1575,1706.2711,-0.0000,432.6973,11.1575,0,0,-1,0.0000,1706.2711,-0.0000,432.6973,11.1575,26
155,1435.0000,1000.0000,796.4750,13.4910,1728.3999,-0.0000,199.8737,13.4910,0,0,-1,0.0000,1728.3999,-0.0000,199.8737,13.4910,27
156,1448.0000,997.1302,1000.0000,11.5094,1793.2632,296.3409,-0.0000,11.5094,0,0,-1,0.0000,1793.2632,296.3409,-0.0000,11.5094,28
157,1457.0000,20.1657,0.0000,12.6531,1769.0389,885.9037,999.9999,12.6531,0,0,-1,0.0000,1769.0389,885.9037,999.9999,12.6531,28
158,1462.0000,1000.0000,463.5621,8.6391,1692.6353,-0.0000,242.5424,8.6391,0,0,-1,0.0000,1692.6353,-0.0000,242.5424,8.6391,29
159,1473.0000,787.4946,549.9791,8.0000,1473.0000,787.4946,549.9791,8.0000,1,1,2,0.0000,1473.0000,787.4946,549.9791,8.0000,29
160,1482.0000,266.6826,367.8439,8.0000,1693.4429,1000.0001,531.1479,8.0000,0,0,-1,0.0000,1693.4429,1000.0001,531.1479,8.0000,29
161,1488.0000,510.8264,212.3657,15.0000,1722.7788,709.3419,1000.0000,15.0000,0,0,-1,0.0000,1722.7788,709.3419,1000.0000,15.0000,30
162,1500.0000,744.0891,653.0956,15.0000,1743.8875,-0.0000,23.7522,15.0000,0,0,-1,0.0000,1743.8875,-0.0000,23.7522,15.0000,29
163,1512.0000,0.0000,180.5428,11.8160,1816.4348,1000.0000,550.9927,11.8160,0,0,-1,0.0000,1816.4348,1000.0000,550.9927,11.8160,29
164,1525.0000,600.1887,0.0000,14.0704,1865.8011,67.0527,1000.0000,14.0704,0,0,-1,0.0000,1865.8011,67.0527,1000.0000,14.0704,29
165,1538.0000,512.4512,0.0000,8.3950,1829.7352,223.4219,1000.0000,8.3950,0,0,-1,0.0000,1829.7352,223.4219,1000.0000,8.3950,29
166,1552.0000,265.2157,758.1278,15.0000,1740.4563,1000.0000,264.5203,15.0000,0,0,-1,0.0000,1740.4563,1000.0000,264.5203,15.0000,28
167,1559.0000,474.7301,972.4609,8.0000,1807.8601,273.0032,-0.0000,8.0000,0,0,-1,0.0000,1807.8601,273.0032,-0.0000,8.0000,29
168,1569.0000,0.0000,239.8909,9.8040,1789.1471,1000.0000,590.4855,9.8040,0,0,-1,0.0000,1789.1471,1000.0000,590.4855,9.8040,30
169,1583.0000,3.5733,900.8354,15.0000,1899.6426,1000.0000,2.9295,15.0000,0,0,-1,0.0000,1899.6426,1000.0000,2.9295,15.0000,28
170,1597.0000,0.0000,673.3810,12.8466,1881.2549,1000.0000,215.9873,12.8466,0,0,-1,0.0000,1881.2549,1000.0000,215.9873,12.8466,28
171,1603.0000,1000.0000,498.6342,12.1682,1934.1825,-0.0000,615.2548,12.1682,0,0,-1,0.0000,1934.1825,-0.0000,615.2548,12.1682,29
172,1612.0000,50.9478,919.1976,8.0000,1873.4152,834.2251,-0.0000,8.0000,0,0,-1,0.0000,1873.4152,834.2251,-0.0000,8.0000,30
173,1621.0000,0.0000,840.8468,9.9092,1884.5978,1000.0000,15.9811,9.9092,0,0,-1,0.0000,1884.5978,1000.0000,15.9811,9.9092,30
174,1626.0000,157.2345,0.0000,9.7005,1885.3265,633.5964,1000.0000,9.7005,0,0,-1,0.0000,1885.3265,633.5964,1000.0000,9.7005,31
